,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.SOA,TrialType.GRID,1,-1,L0,False,R0,3.0,5.0,8.0,
1,PhaseType.SOA,TrialType.SHOW,1,0,L0,True,,8.0,2.0,10.0,
2,PhaseType.SOA,TrialType.ITI,1,0,L0,False,,10.0,2.0,12.0,
3,PhaseType.SOA,TrialType.SHOW,1,1,R0,True,,12.0,2.0,14.0,
4,PhaseType.SOA,TrialType.ITI,1,1,R0,False,,14.0,1.0,15.0,
5,PhaseType.SOA,TrialType.SHOW,1,2,L0,True,,15.0,2.0,17.0,
6,PhaseType.SOA,TrialType.ITI,1,2,L0,False,,17.0,5.0,22.0,
7,PhaseType.SOA,TrialType.SHOW,1,3,R1,False,,22.0,2.0,24.0,R
8,PhaseType.SOA,TrialType.ITI,1,3,R1,False,,24.0,1.0,25.0,
9,PhaseType.SOA,TrialType.SHOW,1,4,L1,False,,25.0,2.0,27.0,L
10,PhaseType.SOA,TrialType.ITI,1,4,L1,False,,27.0,2.0,29.0,
11,PhaseType.SOA,TrialType.SHOW,1,5,R0,True,,29.0,2.0,31.0,
12,PhaseType.SOA,TrialType.ITI,1,5,R0,False,,31.0,1.0,32.0,
13,PhaseType.SOA,TrialType.SHOW,1,6,L2,False,,32.0,2.0,34.0,L
14,PhaseType.SOA,TrialType.ITI,1,6,L2,False,,34.0,1.0,35.0,
15,PhaseType.SOA,TrialType.SHOW,1,7,L1,False,,35.0,2.0,37.0,L
16,PhaseType.SOA,TrialType.ITI,1,7,L1,False,,37.0,1.0,38.0,
17,PhaseType.SOA,TrialType.SHOW,1,8,R2,False,,38.0,2.0,40.0,R
18,PhaseType.SOA,TrialType.ITI,1,8,R2,False,,40.0,5.0,45.0,
19,PhaseType.SOA,TrialType.SHOW,1,9,R2,False,,45.0,2.0,47.0,R
20,PhaseType.SOA,TrialType.ITI,1,9,R2,False,,47.0,1.0,48.0,
21,PhaseType.SOA,TrialType.SHOW,1,10,R1,False,,48.0,2.0,50.0,R
22,PhaseType.SOA,TrialType.ITI,1,10,R1,False,,50.0,2.0,52.0,
23,PhaseType.SOA,TrialType.SHOW,1,11,L2,False,,52.0,2.0,54.0,L
24,PhaseType.SOA,TrialType.ITI,1,11,L2,False,,54.0,2.0,56.0,
25,PhaseType.SOA,TrialType.SCORE,1,-1,,False,,56.0,2.0,58.0,
26,PhaseType.SOA,TrialType.GRID,1,-1,L1,False,L2,58.0,5.0,63.0,
27,PhaseType.SOA,TrialType.SHOW,1,0,R1,False,,63.0,2.0,65.0,R
28,PhaseType.SOA,TrialType.ITI,1,0,R1,False,,65.0,1.0,66.0,
29,PhaseType.SOA,TrialType.SHOW,1,1,L0,False,,66.0,2.0,68.0,L
30,PhaseType.SOA,TrialType.ITI,1,1,L0,False,,68.0,5.0,73.0,
31,PhaseType.SOA,TrialType.SHOW,1,2,R1,False,,73.0,2.0,75.0,R
32,PhaseType.SOA,TrialType.ITI,1,2,R1,False,,75.0,1.0,76.0,
33,PhaseType.SOA,TrialType.SHOW,1,3,L1,True,,76.0,2.0,78.0,
34,PhaseType.SOA,TrialType.ITI,1,3,L1,False,,78.0,2.0,80.0,
35,PhaseType.SOA,TrialType.SHOW,1,4,R2,False,,80.0,2.0,82.0,R
36,PhaseType.SOA,TrialType.ITI,1,4,R2,False,,82.0,1.0,83.0,
37,PhaseType.SOA,TrialType.SHOW,1,5,R2,False,,83.0,2.0,85.0,R
38,PhaseType.SOA,TrialType.ITI,1,5,R2,False,,85.0,2.0,87.0,
39,PhaseType.SOA,TrialType.SHOW,1,6,R0,False,,87.0,2.0,89.0,R
40,PhaseType.SOA,TrialType.ITI,1,6,R0,False,,89.0,2.0,91.0,
41,PhaseType.SOA,TrialType.SHOW,1,7,R0,False,,91.0,2.0,93.0,R
42,PhaseType.SOA,TrialType.ITI,1,7,R0,False,,93.0,1.0,94.0,
43,PhaseType.SOA,TrialType.SHOW,1,8,L0,False,,94.0,2.0,96.0,L
44,PhaseType.SOA,TrialType.ITI,1,8,L0,False,,96.0,1.0,97.0,
45,PhaseType.SOA,TrialType.SHOW,1,9,L1,True,,97.0,2.0,99.0,
46,PhaseType.SOA,TrialType.ITI,1,9,L1,False,,99.0,1.0,100.0,
47,PhaseType.SOA,TrialType.SHOW,1,10,L2,True,,100.0,2.0,102.0,
48,PhaseType.SOA,TrialType.ITI,1,10,L2,False,,102.0,2.0,104.0,
49,PhaseType.SOA,TrialType.SHOW,1,11,L2,True,,104.0,2.0,106.0,
50,PhaseType.SOA,TrialType.ITI,1,11,L2,False,,106.0,5.0,111.0,
51,PhaseType.SOA,TrialType.SCORE,1,-1,,False,,111.0,2.0,113.0,
52,PhaseType.SOA,TrialType.GRID,1,-1,R0,False,R2,113.0,5.0,118.0,
53,PhaseType.SOA,TrialType.SHOW,1,0,R1,False,,118.0,2.0,120.0,R
54,PhaseType.SOA,TrialType.ITI,1,0,R1,False,,120.0,1.0,121.0,
55,PhaseType.SOA,TrialType.SHOW,1,1,L0,False,,121.0,2.0,123.0,L
56,PhaseType.SOA,TrialType.ITI,1,1,L0,False,,123.0,5.0,128.0,
57,PhaseType.SOA,TrialType.SHOW,1,2,R2,True,,128.0,2.0,130.0,
58,PhaseType.SOA,TrialType.ITI,1,2,R2,False,,130.0,2.0,132.0,
59,PhaseType.SOA,TrialType.SHOW,1,3,L0,False,,132.0,2.0,134.0,L
60,PhaseType.SOA,TrialType.ITI,1,3,L0,False,,134.0,1.0,135.0,
61,PhaseType.SOA,TrialType.SHOW,1,4,L1,False,,135.0,2.0,137.0,L
62,PhaseType.SOA,TrialType.ITI,1,4,L1,False,,137.0,2.0,139.0,
63,PhaseType.SOA,TrialType.SHOW,1,5,R1,False,,139.0,2.0,141.0,R
64,PhaseType.SOA,TrialType.ITI,1,5,R1,False,,141.0,1.0,142.0,
65,PhaseType.SOA,TrialType.SHOW,1,6,L1,False,,142.0,2.0,144.0,L
66,PhaseType.SOA,TrialType.ITI,1,6,L1,False,,144.0,5.0,149.0,
67,PhaseType.SOA,TrialType.SHOW,1,7,L2,False,,149.0,2.0,151.0,L
68,PhaseType.SOA,TrialType.ITI,1,7,L2,False,,151.0,1.0,152.0,
69,PhaseType.SOA,TrialType.SHOW,1,8,R0,True,,152.0,2.0,154.0,
70,PhaseType.SOA,TrialType.ITI,1,8,R0,False,,154.0,2.0,156.0,
71,PhaseType.SOA,TrialType.SHOW,1,9,L2,False,,156.0,2.0,158.0,L
72,PhaseType.SOA,TrialType.ITI,1,9,L2,False,,158.0,1.0,159.0,
73,PhaseType.SOA,TrialType.SHOW,1,10,R0,True,,159.0,2.0,161.0,
74,PhaseType.SOA,TrialType.ITI,1,10,R0,False,,161.0,1.0,162.0,
75,PhaseType.SOA,TrialType.SHOW,1,11,R2,True,,162.0,2.0,164.0,
76,PhaseType.SOA,TrialType.ITI,1,11,R2,False,,164.0,2.0,166.0,
77,PhaseType.SOA,TrialType.SCORE,1,-1,,False,,166.0,2.0,168.0,
78,PhaseType.SOA,TrialType.GRID,1,-1,L0,False,R1,168.0,5.0,173.0,
79,PhaseType.SOA,TrialType.SHOW,1,0,R1,True,,173.0,2.0,175.0,
80,PhaseType.SOA,TrialType.ITI,1,0,R1,False,,175.0,1.0,176.0,
81,PhaseType.SOA,TrialType.SHOW,1,1,R1,True,,176.0,2.0,178.0,
82,PhaseType.SOA,TrialType.ITI,1,1,R1,False,,178.0,2.0,180.0,
83,PhaseType.SOA,TrialType.SHOW,1,2,R0,False,,180.0,2.0,182.0,R
84,PhaseType.SOA,TrialType.ITI,1,2,R0,False,,182.0,1.0,183.0,
85,PhaseType.SOA,TrialType.SHOW,1,3,L2,False,,183.0,2.0,185.0,L
86,PhaseType.SOA,TrialType.ITI,1,3,L2,False,,185.0,5.0,190.0,
87,PhaseType.SOA,TrialType.SHOW,1,4,L1,False,,190.0,2.0,192.0,L
88,PhaseType.SOA,TrialType.ITI,1,4,L1,False,,192.0,2.0,194.0,
89,PhaseType.SOA,TrialType.SHOW,1,5,L1,False,,194.0,2.0,196.0,L
90,PhaseType.SOA,TrialType.ITI,1,5,L1,False,,196.0,2.0,198.0,
91,PhaseType.SOA,TrialType.SHOW,1,6,R0,False,,198.0,2.0,200.0,R
92,PhaseType.SOA,TrialType.ITI,1,6,R0,False,,200.0,2.0,202.0,
93,PhaseType.SOA,TrialType.SHOW,1,7,L0,True,,202.0,2.0,204.0,
94,PhaseType.SOA,TrialType.ITI,1,7,L0,False,,204.0,1.0,205.0,
95,PhaseType.SOA,TrialType.SHOW,1,8,L0,True,,205.0,2.0,207.0,
96,PhaseType.SOA,TrialType.ITI,1,8,L0,False,,207.0,5.0,212.0,
97,PhaseType.SOA,TrialType.SHOW,1,9,R2,False,,212.0,2.0,214.0,R
98,PhaseType.SOA,TrialType.ITI,1,9,R2,False,,214.0,1.0,215.0,
99,PhaseType.SOA,TrialType.SHOW,1,10,R2,False,,215.0,2.0,217.0,R
100,PhaseType.SOA,TrialType.ITI,1,10,R2,False,,217.0,1.0,218.0,
101,PhaseType.SOA,TrialType.SHOW,1,11,L2,False,,218.0,2.0,220.0,L
102,PhaseType.SOA,TrialType.ITI,1,11,L2,False,,220.0,1.0,221.0,
103,PhaseType.SOA,TrialType.SCORE,1,-1,,False,,221.0,2.0,223.0,
104,PhaseType.SOA,TrialType.GRID,1,-1,L2,False,R1,223.0,5.0,228.0,
105,PhaseType.SOA,TrialType.SHOW,1,0,R1,True,,228.0,2.0,230.0,
106,PhaseType.SOA,TrialType.ITI,1,0,R1,False,,230.0,1.0,231.0,
107,PhaseType.SOA,TrialType.SHOW,1,1,R0,False,,231.0,2.0,233.0,R
108,PhaseType.SOA,TrialType.ITI,1,1,R0,False,,233.0,5.0,238.0,
109,PhaseType.SOA,TrialType.SHOW,1,2,L2,True,,238.0,2.0,240.0,
110,PhaseType.SOA,TrialType.ITI,1,2,L2,False,,240.0,1.0,241.0,
111,PhaseType.SOA,TrialType.SHOW,1,3,L1,False,,241.0,2.0,243.0,L
