,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.SOA,TrialType.GRID,1,-1,L0,False,R0,3.0,5.0,8.0,
1,PhaseType.SOA,TrialType.SHOW,1,0,R2,False,,8.0,2.0,10.0,R
2,PhaseType.SOA,TrialType.ITI,1,0,R2,False,,10.0,2.0,12.0,
3,PhaseType.SOA,TrialType.SHOW,1,1,L2,False,,12.0,2.0,14.0,L
4,PhaseType.SOA,TrialType.ITI,1,1,L2,False,,14.0,1.0,15.0,
5,PhaseType.SOA,TrialType.SHOW,1,2,R0,True,,15.0,2.0,17.0,
6,PhaseType.SOA,TrialType.ITI,1,2,R0,False,,17.0,1.0,18.0,
7,PhaseType.SOA,TrialType.SHOW,1,3,L1,False,,18.0,2.0,20.0,L
8,PhaseType.SOA,TrialType.ITI,1,3,L1,False,,20.0,2.0,22.0,
9,PhaseType.SOA,TrialType.SHOW,1,4,R0,True,,22.0,2.0,24.0,
10,PhaseType.SOA,TrialType.ITI,1,4,R0,False,,24.0,1.0,25.0,
11,PhaseType.SOA,TrialType.SHOW,1,5,L0,True,,25.0,2.0,27.0,
12,PhaseType.SOA,TrialType.ITI,1,5,L0,False,,27.0,2.0,29.0,
13,PhaseType.SOA,TrialType.SHOW,1,6,L2,False,,29.0,2.0,31.0,L
14,PhaseType.SOA,TrialType.ITI,1,6,L2,False,,31.0,1.0,32.0,
15,PhaseType.SOA,TrialType.SHOW,1,7,R2,False,,32.0,2.0,34.0,R
16,PhaseType.SOA,TrialType.ITI,1,7,R2,False,,34.0,5.0,39.0,
17,PhaseType.SOA,TrialType.SHOW,1,8,R1,False,,39.0,2.0,41.0,R
18,PhaseType.SOA,TrialType.ITI,1,8,R1,False,,41.0,1.0,42.0,
19,PhaseType.SOA,TrialType.SHOW,1,9,R1,False,,42.0,2.0,44.0,R
20,PhaseType.SOA,TrialType.ITI,1,9,R1,False,,44.0,2.0,46.0,
21,PhaseType.SOA,TrialType.SHOW,1,10,L1,False,,46.0,2.0,48.0,L
22,PhaseType.SOA,TrialType.ITI,1,10,L1,False,,48.0,5.0,53.0,
23,PhaseType.SOA,TrialType.SHOW,1,11,L0,True,,53.0,2.0,55.0,
24,PhaseType.SOA,TrialType.ITI,1,11,L0,False,,55.0,1.0,56.0,
25,PhaseType.SOA,TrialType.SCORE,1,-1,,False,,56.0,2.0,58.0,
26,PhaseType.SOA,TrialType.GRID,1,-1,L2,False,R0,58.0,5.0,63.0,
27,PhaseType.SOA,TrialType.SHOW,1,0,L0,False,,63.0,2.0,65.0,L
