,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.SOA,TrialType.GRID,1,-1,L1,False,R1,3.0,5.0,8.0,
1,PhaseType.SOA,TrialType.SHOW,1,0,L1,True,,8.0,2.0,10.0,
2,PhaseType.SOA,TrialType.ITI,1,0,L1,False,,10.0,1.0,11.0,
3,PhaseType.SOA,TrialType.SHOW,1,1,L2,False,,11.0,2.0,13.0,L
4,PhaseType.SOA,TrialType.ITI,1,1,L2,False,,13.0,1.0,14.0,
5,PhaseType.SOA,TrialType.SHOW,1,2,L2,False,,14.0,2.0,16.0,L
6,PhaseType.SOA,TrialType.ITI,1,2,L2,False,,16.0,1.0,17.0,
7,PhaseType.SOA,TrialType.SHOW,1,3,L0,False,,17.0,2.0,19.0,L
8,PhaseType.SOA,TrialType.ITI,1,3,L0,False,,19.0,2.0,21.0,
9,PhaseType.SOA,TrialType.SHOW,1,4,R2,False,,21.0,2.0,23.0,R
10,PhaseType.SOA,TrialType.ITI,1,4,R2,False,,23.0,1.0,24.0,
11,PhaseType.SOA,TrialType.SHOW,1,5,L1,True,,24.0,2.0,26.0,
12,PhaseType.SOA,TrialType.ITI,1,5,L1,False,,26.0,1.0,27.0,
13,PhaseType.SOA,TrialType.SHOW,1,6,R0,False,,27.0,2.0,29.0,R
14,PhaseType.SOA,TrialType.ITI,1,6,R0,False,,29.0,5.0,34.0,
15,PhaseType.SOA,TrialType.SHOW,1,7,L0,False,,34.0,2.0,36.0,L
16,PhaseType.SOA,TrialType.ITI,1,7,L0,False,,36.0,2.0,38.0,
17,PhaseType.SOA,TrialType.SHOW,1,8,R0,False,,38.0,2.0,40.0,R
18,PhaseType.SOA,TrialType.ITI,1,8,R0,False,,40.0,2.0,42.0,
19,PhaseType.SOA,TrialType.SHOW,1,9,R1,True,,42.0,2.0,44.0,
20,PhaseType.SOA,TrialType.ITI,1,9,R1,False,,44.0,1.0,45.0,
21,PhaseType.SOA,TrialType.SHOW,1,10,R1,True,,45.0,2.0,47.0,
22,PhaseType.SOA,TrialType.ITI,1,10,R1,False,,47.0,2.0,49.0,
23,PhaseType.SOA,TrialType.SHOW,1,11,R2,False,,49.0,2.0,51.0,R
24,PhaseType.SOA,TrialType.ITI,1,11,R2,False,,51.0,5.0,56.0,
25,PhaseType.SOA,TrialType.SCORE,1,-1,,False,,56.0,2.0,58.0,
