,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.SOA,TrialType.GRID,1,-1,R0,False,R1,3.0,5.0,8.0,
1,PhaseType.SOA,TrialType.SHOW,1,0,L2,False,,8.0,2.0,10.0,L
2,PhaseType.SOA,TrialType.ITI,1,0,L2,False,,10.0,2.0,12.0,
3,PhaseType.SOA,TrialType.SHOW,1,1,L2,False,,12.0,2.0,14.0,L
4,PhaseType.SOA,TrialType.ITI,1,1,L2,False,,14.0,5.0,19.0,
5,PhaseType.SOA,TrialType.SHOW,1,2,R1,True,,19.0,2.0,21.0,
6,PhaseType.SOA,TrialType.ITI,1,2,R1,False,,21.0,1.0,22.0,
7,PhaseType.SOA,TrialType.SHOW,1,3,R0,True,,22.0,2.0,24.0,
8,PhaseType.SOA,TrialType.ITI,1,3,R0,False,,24.0,1.0,25.0,
9,PhaseType.SOA,TrialType.SHOW,1,4,R0,True,,25.0,2.0,27.0,
10,PhaseType.SOA,TrialType.ITI,1,4,R0,False,,27.0,2.0,29.0,
11,PhaseType.SOA,TrialType.SHOW,1,5,L0,False,,29.0,2.0,31.0,L
12,PhaseType.SOA,TrialType.ITI,1,5,L0,False,,31.0,5.0,36.0,
13,PhaseType.SOA,TrialType.SHOW,1,6,R2,False,,36.0,2.0,38.0,R
14,PhaseType.SOA,TrialType.ITI,1,6,R2,False,,38.0,1.0,39.0,
15,PhaseType.SOA,TrialType.SHOW,1,7,L0,False,,39.0,2.0,41.0,L
16,PhaseType.SOA,TrialType.ITI,1,7,L0,False,,41.0,1.0,42.0,
17,PhaseType.SOA,TrialType.SHOW,1,8,R2,False,,42.0,2.0,44.0,R
18,PhaseType.SOA,TrialType.ITI,1,8,R2,False,,44.0,1.0,45.0,
19,PhaseType.SOA,TrialType.SHOW,1,9,L1,False,,45.0,2.0,47.0,L
20,PhaseType.SOA,TrialType.ITI,1,9,L1,False,,47.0,1.0,48.0,
21,PhaseType.SOA,TrialType.SHOW,1,10,L1,False,,48.0,2.0,50.0,L
22,PhaseType.SOA,TrialType.ITI,1,10,L1,False,,50.0,2.0,52.0,
23,PhaseType.SOA,TrialType.SHOW,1,11,R1,True,,52.0,2.0,54.0,
24,PhaseType.SOA,TrialType.ITI,1,11,R1,False,,54.0,2.0,56.0,
25,PhaseType.SOA,TrialType.SCORE,1,-1,,False,,56.0,2.0,58.0,
26,PhaseType.SOA,TrialType.GRID,1,-1,L0,False,L2,58.0,5.0,63.0,
27,PhaseType.SOA,TrialType.SHOW,1,0,R0,False,,63.0,2.0,65.0,R
28,PhaseType.SOA,TrialType.ITI,1,0,R0,False,,65.0,2.0,67.0,
29,PhaseType.SOA,TrialType.SHOW,1,1,L1,False,,67.0,2.0,69.0,L
30,PhaseType.SOA,TrialType.ITI,1,1,L1,False,,69.0,1.0,70.0,
31,PhaseType.SOA,TrialType.SHOW,1,2,R0,False,,70.0,2.0,72.0,R
32,PhaseType.SOA,TrialType.ITI,1,2,R0,False,,72.0,1.0,73.0,
33,PhaseType.SOA,TrialType.SHOW,1,3,L2,True,,73.0,2.0,75.0,
34,PhaseType.SOA,TrialType.ITI,1,3,L2,False,,75.0,5.0,80.0,
35,PhaseType.SOA,TrialType.SHOW,1,4,R1,False,,80.0,2.0,82.0,R
36,PhaseType.SOA,TrialType.ITI,1,4,R1,False,,82.0,5.0,87.0,
37,PhaseType.SOA,TrialType.SHOW,1,5,L0,True,,87.0,2.0,89.0,
38,PhaseType.SOA,TrialType.ITI,1,5,L0,False,,89.0,1.0,90.0,
39,PhaseType.SOA,TrialType.SHOW,1,6,L1,False,,90.0,2.0,92.0,L
40,PhaseType.SOA,TrialType.ITI,1,6,L1,False,,92.0,1.0,93.0,
41,PhaseType.SOA,TrialType.SHOW,1,7,R2,False,,93.0,2.0,95.0,R
42,PhaseType.SOA,TrialType.ITI,1,7,R2,False,,95.0,2.0,97.0,
43,PhaseType.SOA,TrialType.SHOW,1,8,R2,False,,97.0,2.0,99.0,R
44,PhaseType.SOA,TrialType.ITI,1,8,R2,False,,99.0,1.0,100.0,
45,PhaseType.SOA,TrialType.SHOW,1,9,L2,True,,100.0,2.0,102.0,
46,PhaseType.SOA,TrialType.ITI,1,9,L2,False,,102.0,2.0,104.0,
47,PhaseType.SOA,TrialType.SHOW,1,10,L0,True,,104.0,2.0,106.0,
48,PhaseType.SOA,TrialType.ITI,1,10,L0,False,,106.0,2.0,108.0,
49,PhaseType.SOA,TrialType.SHOW,1,11,R1,False,,108.0,2.0,110.0,R
50,PhaseType.SOA,TrialType.ITI,1,11,R1,False,,110.0,1.0,111.0,
51,PhaseType.SOA,TrialType.SCORE,1,-1,,False,,111.0,2.0,113.0,
52,PhaseType.SOA,TrialType.GRID,1,-1,R0,False,R2,113.0,5.0,118.0,
53,PhaseType.SOA,TrialType.SHOW,1,0,L0,False,,118.0,2.0,120.0,L
54,PhaseType.SOA,TrialType.ITI,1,0,L0,False,,120.0,5.0,125.0,
55,PhaseType.SOA,TrialType.SHOW,1,1,R2,True,,125.0,2.0,127.0,
56,PhaseType.SOA,TrialType.ITI,1,1,R2,False,,127.0,1.0,128.0,
57,PhaseType.SOA,TrialType.SHOW,1,2,R1,False,,128.0,2.0,130.0,R
58,PhaseType.SOA,TrialType.ITI,1,2,R1,False,,130.0,1.0,131.0,
59,PhaseType.SOA,TrialType.SHOW,1,3,L2,False,,131.0,2.0,133.0,L
60,PhaseType.SOA,TrialType.ITI,1,3,L2,False,,133.0,1.0,134.0,
