,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.SOA,TrialType.GRID,1,-1,L1,False,R2,3.0,5.0,8.0,
1,PhaseType.SOA,TrialType.SHOW,1,0,R2,True,,8.0,2.0,10.0,
2,PhaseType.SOA,TrialType.ITI,1,0,R2,False,,10.0,5.0,15.0,
3,PhaseType.SOA,TrialType.SHOW,1,1,R0,False,,15.0,2.0,17.0,R
4,PhaseType.SOA,TrialType.ITI,1,1,R0,False,,17.0,1.0,18.0,
5,PhaseType.SOA,TrialType.SHOW,1,2,L2,False,,18.0,2.0,20.0,L
6,PhaseType.SOA,TrialType.ITI,1,2,L2,False,,20.0,2.0,22.0,
7,PhaseType.SOA,TrialType.SHOW,1,3,L0,False,,22.0,2.0,24.0,L
8,PhaseType.SOA,TrialType.ITI,1,3,L0,False,,24.0,2.0,26.0,
9,PhaseType.SOA,TrialType.SHOW,1,4,R0,False,,26.0,2.0,28.0,R
10,PhaseType.SOA,TrialType.ITI,1,4,R0,False,,28.0,2.0,30.0,
11,PhaseType.SOA,TrialType.SHOW,1,5,L0,False,,30.0,2.0,32.0,L
12,PhaseType.SOA,TrialType.ITI,1,5,L0,False,,32.0,5.0,37.0,
13,PhaseType.SOA,TrialType.SHOW,1,6,L2,False,,37.0,2.0,39.0,L
14,PhaseType.SOA,TrialType.ITI,1,6,L2,False,,39.0,1.0,40.0,
15,PhaseType.SOA,TrialType.SHOW,1,7,L1,True,,40.0,2.0,42.0,
16,PhaseType.SOA,TrialType.ITI,1,7,L1,False,,42.0,2.0,44.0,
17,PhaseType.SOA,TrialType.SHOW,1,8,R1,False,,44.0,2.0,46.0,R
18,PhaseType.SOA,TrialType.ITI,1,8,R1,False,,46.0,1.0,47.0,
19,PhaseType.SOA,TrialType.SHOW,1,9,L1,True,,47.0,2.0,49.0,
20,PhaseType.SOA,TrialType.ITI,1,9,L1,False,,49.0,1.0,50.0,
21,PhaseType.SOA,TrialType.SHOW,1,10,R1,False,,50.0,2.0,52.0,R
22,PhaseType.SOA,TrialType.ITI,1,10,R1,False,,52.0,1.0,53.0,
23,PhaseType.SOA,TrialType.SHOW,1,11,R2,True,,53.0,2.0,55.0,
24,PhaseType.SOA,TrialType.ITI,1,11,R2,False,,55.0,1.0,56.0,
25,PhaseType.SOA,TrialType.SCORE,1,-1,,False,,56.0,2.0,58.0,
26,PhaseType.SOA,TrialType.GRID,1,-1,L2,False,R1,58.0,5.0,63.0,
27,PhaseType.SOA,TrialType.SHOW,1,0,L1,False,,63.0,2.0,65.0,L
28,PhaseType.SOA,TrialType.ITI,1,0,L1,False,,65.0,1.0,66.0,
29,PhaseType.SOA,TrialType.SHOW,1,1,R1,True,,66.0,2.0,68.0,
30,PhaseType.SOA,TrialType.ITI,1,1,R1,False,,68.0,2.0,70.0,
31,PhaseType.SOA,TrialType.SHOW,1,2,L0,False,,70.0,2.0,72.0,L
32,PhaseType.SOA,TrialType.ITI,1,2,L0,False,,72.0,1.0,73.0,
33,PhaseType.SOA,TrialType.SHOW,1,3,R0,False,,73.0,2.0,75.0,R
34,PhaseType.SOA,TrialType.ITI,1,3,R0,False,,75.0,5.0,80.0,
35,PhaseType.SOA,TrialType.SHOW,1,4,R2,False,,80.0,2.0,82.0,R
36,PhaseType.SOA,TrialType.ITI,1,4,R2,False,,82.0,2.0,84.0,
37,PhaseType.SOA,TrialType.SHOW,1,5,R2,False,,84.0,2.0,86.0,R
38,PhaseType.SOA,TrialType.ITI,1,5,R2,False,,86.0,2.0,88.0,
39,PhaseType.SOA,TrialType.SHOW,1,6,R0,False,,88.0,2.0,90.0,R
40,PhaseType.SOA,TrialType.ITI,1,6,R0,False,,90.0,5.0,95.0,
41,PhaseType.SOA,TrialType.SHOW,1,7,L2,True,,95.0,2.0,97.0,
42,PhaseType.SOA,TrialType.ITI,1,7,L2,False,,97.0,1.0,98.0,
43,PhaseType.SOA,TrialType.SHOW,1,8,R1,True,,98.0,2.0,100.0,
44,PhaseType.SOA,TrialType.ITI,1,8,R1,False,,100.0,1.0,101.0,
45,PhaseType.SOA,TrialType.SHOW,1,9,L2,True,,101.0,2.0,103.0,
46,PhaseType.SOA,TrialType.ITI,1,9,L2,False,,103.0,1.0,104.0,
47,PhaseType.SOA,TrialType.SHOW,1,10,L1,False,,104.0,2.0,106.0,L
48,PhaseType.SOA,TrialType.ITI,1,10,L1,False,,106.0,2.0,108.0,
49,PhaseType.SOA,TrialType.SHOW,1,11,L0,False,,108.0,2.0,110.0,L
50,PhaseType.SOA,TrialType.ITI,1,11,L0,False,,110.0,1.0,111.0,
51,PhaseType.SOA,TrialType.SCORE,1,-1,,False,,111.0,2.0,113.0,
52,PhaseType.SOA,TrialType.GRID,1,-1,L1,False,R0,113.0,5.0,118.0,
