,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.OD,TrialType.SHOW,1,0,L1,True,R0,3,2,5,L
1,PhaseType.OD,TrialType.ITI,1,0,L1,False,R0,5,2,7,
2,PhaseType.OD,TrialType.SHOW,1,1,R0,True,L1,7,2,9,L
3,PhaseType.OD,TrialType.ITI,1,1,R0,False,L1,9,1,10,
4,PhaseType.OD,TrialType.SHOW,1,2,L1,True,R2,10,2,12,L
5,PhaseType.OD,TrialType.ITI,1,2,L1,False,R2,12,1,13,
6,PhaseType.OD,TrialType.SHOW,1,3,R1,False,L1,13,2,15,R
7,PhaseType.OD,TrialType.ITI,1,3,R1,False,L1,15,1,16,
8,PhaseType.OD,TrialType.SHOW,1,4,R2,False,L0,16,2,18,R
9,PhaseType.OD,TrialType.ITI,1,4,R2,False,L0,18,2,20,
10,PhaseType.OD,TrialType.SHOW,1,5,R2,False,L2,20,2,22,R
11,PhaseType.OD,TrialType.ITI,1,5,R2,False,L2,22,2,24,
12,PhaseType.OD,TrialType.SHOW,1,6,L2,True,R0,24,2,26,L
13,PhaseType.OD,TrialType.ITI,1,6,L2,False,R0,26,2,28,
14,PhaseType.OD,TrialType.SHOW,1,7,L0,False,R1,28,2,30,L
15,PhaseType.OD,TrialType.ITI,1,7,L0,False,R1,30,1,31,
16,PhaseType.OD,TrialType.SHOW,1,8,R2,False,L1,31,2,33,R
17,PhaseType.OD,TrialType.ITI,1,8,R2,False,L1,33,1,34,
18,PhaseType.OD,TrialType.SHOW,1,9,R2,True,L1,34,2,36,L
19,PhaseType.OD,TrialType.ITI,1,9,R2,False,L1,36,5,41,
20,PhaseType.OD,TrialType.SHOW,1,10,R1,True,L0,41,2,43,L
21,PhaseType.OD,TrialType.ITI,1,10,R1,False,L0,43,1,44,
22,PhaseType.OD,TrialType.SHOW,1,11,L1,False,R2,44,2,46,L
23,PhaseType.OD,TrialType.ITI,1,11,L1,False,R2,46,5,51,
24,PhaseType.OD,TrialType.SHOW,1,12,L0,False,R2,51,2,53,L
25,PhaseType.OD,TrialType.ITI,1,12,L0,False,R2,53,2,55,
26,PhaseType.OD,TrialType.SHOW,1,13,L0,False,R0,55,2,57,L
27,PhaseType.OD,TrialType.ITI,1,13,L0,False,R0,57,2,59,
28,PhaseType.OD,TrialType.SHOW,1,14,L2,True,R2,59,2,61,L
29,PhaseType.OD,TrialType.ITI,1,14,L2,False,R2,61,2,63,
30,PhaseType.OD,TrialType.SHOW,1,15,L0,True,R1,63,2,65,L
31,PhaseType.OD,TrialType.ITI,1,15,L0,False,R1,65,1,66,
32,PhaseType.OD,TrialType.SHOW,1,16,R1,True,L2,66,2,68,L
33,PhaseType.OD,TrialType.ITI,1,16,R1,False,L2,68,2,70,
34,PhaseType.OD,TrialType.SHOW,1,17,R1,True,L1,70,2,72,L
35,PhaseType.OD,TrialType.ITI,1,17,R1,False,L1,72,1,73,
36,PhaseType.OD,TrialType.SHOW,1,18,L0,True,R0,73,2,75,L
37,PhaseType.OD,TrialType.ITI,1,18,L0,False,R0,75,1,76,
38,PhaseType.OD,TrialType.SHOW,1,19,L2,False,R0,76,2,78,L
39,PhaseType.OD,TrialType.ITI,1,19,L2,False,R0,78,5,83,
40,PhaseType.OD,TrialType.SHOW,1,20,R0,True,L0,83,2,85,L
41,PhaseType.OD,TrialType.ITI,1,20,R0,False,L0,85,2,87,
42,PhaseType.OD,TrialType.SHOW,1,21,L2,False,R1,87,2,89,L
43,PhaseType.OD,TrialType.ITI,1,21,L2,False,R1,89,1,90,
44,PhaseType.OD,TrialType.SHOW,1,22,R2,True,L0,90,2,92,L
45,PhaseType.OD,TrialType.ITI,1,22,R2,False,L0,92,1,93,
46,PhaseType.OD,TrialType.SHOW,1,23,R0,False,L2,93,2,95,R
47,PhaseType.OD,TrialType.ITI,1,23,R0,False,L2,95,1,96,
48,PhaseType.OD,TrialType.SHOW,1,24,R0,False,L0,96,2,98,R
49,PhaseType.OD,TrialType.ITI,1,24,R0,False,L0,98,2,100,
50,PhaseType.OD,TrialType.SHOW,1,25,R0,True,L2,100,2,102,L
51,PhaseType.OD,TrialType.ITI,1,25,R0,False,L2,102,5,107,
52,PhaseType.OD,TrialType.SHOW,1,26,L2,False,R2,107,2,109,L
53,PhaseType.OD,TrialType.ITI,1,26,L2,False,R2,109,5,114,
54,PhaseType.OD,TrialType.SHOW,1,27,L1,False,R1,114,2,116,L
55,PhaseType.OD,TrialType.ITI,1,27,L1,False,R1,116,1,117,
56,PhaseType.OD,TrialType.SHOW,1,28,L1,True,R1,117,2,119,L
57,PhaseType.OD,TrialType.ITI,1,28,L1,False,R1,119,5,124,
58,PhaseType.OD,TrialType.SHOW,1,29,R1,False,L0,124,2,126,R
59,PhaseType.OD,TrialType.ITI,1,29,R1,False,L0,126,2,128,
60,PhaseType.OD,TrialType.SHOW,1,30,L0,True,R2,128,2,130,L
61,PhaseType.OD,TrialType.ITI,1,30,L0,False,R2,130,1,131,
62,PhaseType.OD,TrialType.SHOW,1,31,L1,False,R0,131,2,133,L
63,PhaseType.OD,TrialType.ITI,1,31,L1,False,R0,133,1,134,
64,PhaseType.OD,TrialType.SHOW,1,32,L2,True,R1,134,2,136,L
65,PhaseType.OD,TrialType.ITI,1,32,L2,False,R1,136,1,137,
66,PhaseType.OD,TrialType.SHOW,1,33,R1,False,L2,137,2,139,R
67,PhaseType.OD,TrialType.ITI,1,33,R1,False,L2,139,1,140,
68,PhaseType.OD,TrialType.SHOW,1,34,R0,False,L1,140,2,142,R
69,PhaseType.OD,TrialType.ITI,1,34,R0,False,L1,142,1,143,
70,PhaseType.OD,TrialType.SHOW,1,35,R2,True,L2,143,2,145,L
71,PhaseType.OD,TrialType.ITI,1,35,R2,False,L2,145,2,147,
72,PhaseType.OD,TrialType.SCORE,1,-1,,False,,147,2,149,
