,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.OD,TrialType.SHOW,1,0,R0,True,L0,3,2,5,L
1,PhaseType.OD,TrialType.ITI,1,0,R0,False,L0,5,2,7,
2,PhaseType.OD,TrialType.SHOW,1,1,L0,True,R0,7,2,9,L
3,PhaseType.OD,TrialType.ITI,1,1,L0,False,R0,9,1,10,
4,PhaseType.OD,TrialType.SHOW,1,2,R0,False,L0,10,2,12,R
5,PhaseType.OD,TrialType.ITI,1,2,R0,False,L0,12,2,14,
6,PhaseType.OD,TrialType.SHOW,1,3,L0,False,R0,14,2,16,L
7,PhaseType.OD,TrialType.ITI,1,3,L0,False,R0,16,1,17,
8,PhaseType.OD,TrialType.SHOW,1,4,R1,True,L0,17,2,19,L
9,PhaseType.OD,TrialType.ITI,1,4,R1,False,L0,19,2,21,
10,PhaseType.OD,TrialType.SHOW,1,5,L0,True,R1,21,2,23,L
11,PhaseType.OD,TrialType.ITI,1,5,L0,False,R1,23,1,24,
12,PhaseType.OD,TrialType.SHOW,1,6,R1,False,L0,24,2,26,R
13,PhaseType.OD,TrialType.ITI,1,6,R1,False,L0,26,1,27,
14,PhaseType.OD,TrialType.SHOW,1,7,L0,False,R1,27,2,29,L
15,PhaseType.OD,TrialType.ITI,1,7,L0,False,R1,29,1,30,
16,PhaseType.OD,TrialType.SHOW,1,8,R2,True,L0,30,2,32,L
17,PhaseType.OD,TrialType.ITI,1,8,R2,False,L0,32,2,34,
18,PhaseType.OD,TrialType.SHOW,1,9,L0,True,R2,34,2,36,L
19,PhaseType.OD,TrialType.ITI,1,9,L0,False,R2,36,2,38,
20,PhaseType.OD,TrialType.SHOW,1,10,R2,False,L0,38,2,40,R
21,PhaseType.OD,TrialType.ITI,1,10,R2,False,L0,40,1,41,
22,PhaseType.OD,TrialType.SHOW,1,11,L0,False,R2,41,2,43,L
23,PhaseType.OD,TrialType.ITI,1,11,L0,False,R2,43,1,44,
24,PhaseType.OD,TrialType.SHOW,1,12,R0,True,L1,44,2,46,L
25,PhaseType.OD,TrialType.ITI,1,12,R0,False,L1,46,1,47,
26,PhaseType.OD,TrialType.SHOW,1,13,L1,True,R0,47,2,49,L
27,PhaseType.OD,TrialType.ITI,1,13,L1,False,R0,49,5,54,
28,PhaseType.OD,TrialType.SHOW,1,14,R0,False,L1,54,2,56,R
29,PhaseType.OD,TrialType.ITI,1,14,R0,False,L1,56,5,61,
30,PhaseType.OD,TrialType.SHOW,1,15,L1,False,R0,61,2,63,L
31,PhaseType.OD,TrialType.ITI,1,15,L1,False,R0,63,5,68,
32,PhaseType.OD,TrialType.SHOW,1,16,R1,True,L1,68,2,70,L
33,PhaseType.OD,TrialType.ITI,1,16,R1,False,L1,70,2,72,
34,PhaseType.OD,TrialType.SHOW,1,17,L1,True,R1,72,2,74,L
35,PhaseType.OD,TrialType.ITI,1,17,L1,False,R1,74,2,76,
36,PhaseType.OD,TrialType.SHOW,1,18,R1,False,L1,76,2,78,R
37,PhaseType.OD,TrialType.ITI,1,18,R1,False,L1,78,1,79,
38,PhaseType.OD,TrialType.SHOW,1,19,L1,False,R1,79,2,81,L
39,PhaseType.OD,TrialType.ITI,1,19,L1,False,R1,81,5,86,
40,PhaseType.OD,TrialType.SHOW,1,20,R2,True,L1,86,2,88,L
41,PhaseType.OD,TrialType.ITI,1,20,R2,False,L1,88,2,90,
42,PhaseType.OD,TrialType.SHOW,1,21,L1,True,R2,90,2,92,L
43,PhaseType.OD,TrialType.ITI,1,21,L1,False,R2,92,1,93,
44,PhaseType.OD,TrialType.SHOW,1,22,R2,False,L1,93,2,95,R
45,PhaseType.OD,TrialType.ITI,1,22,R2,False,L1,95,2,97,
46,PhaseType.OD,TrialType.SHOW,1,23,L1,False,R2,97,2,99,L
47,PhaseType.OD,TrialType.ITI,1,23,L1,False,R2,99,1,100,
48,PhaseType.OD,TrialType.SHOW,1,24,R0,True,L2,100,2,102,L
49,PhaseType.OD,TrialType.ITI,1,24,R0,False,L2,102,1,103,
50,PhaseType.OD,TrialType.SHOW,1,25,L2,True,R0,103,2,105,L
51,PhaseType.OD,TrialType.ITI,1,25,L2,False,R0,105,5,110,
52,PhaseType.OD,TrialType.SHOW,1,26,R0,False,L2,110,2,112,R
53,PhaseType.OD,TrialType.ITI,1,26,R0,False,L2,112,2,114,
54,PhaseType.OD,TrialType.SHOW,1,27,L2,False,R0,114,2,116,L
55,PhaseType.OD,TrialType.ITI,1,27,L2,False,R0,116,2,118,
56,PhaseType.OD,TrialType.SHOW,1,28,R1,True,L2,118,2,120,L
57,PhaseType.OD,TrialType.ITI,1,28,R1,False,L2,120,5,125,
58,PhaseType.OD,TrialType.SHOW,1,29,L2,True,R1,125,2,127,L
59,PhaseType.OD,TrialType.ITI,1,29,L2,False,R1,127,1,128,
60,PhaseType.OD,TrialType.SHOW,1,30,R1,False,L2,128,2,130,R
61,PhaseType.OD,TrialType.ITI,1,30,R1,False,L2,130,2,132,
62,PhaseType.OD,TrialType.SHOW,1,31,L2,False,R1,132,2,134,L
63,PhaseType.OD,TrialType.ITI,1,31,L2,False,R1,134,1,135,
64,PhaseType.OD,TrialType.SHOW,1,32,R2,True,L2,135,2,137,L
65,PhaseType.OD,TrialType.ITI,1,32,R2,False,L2,137,1,138,
66,PhaseType.OD,TrialType.SHOW,1,33,L2,True,R2,138,2,140,L
67,PhaseType.OD,TrialType.ITI,1,33,L2,False,R2,140,1,141,
68,PhaseType.OD,TrialType.SHOW,1,34,R2,False,L2,141,2,143,R
69,PhaseType.OD,TrialType.ITI,1,34,R2,False,L2,143,1,144,
70,PhaseType.OD,TrialType.SHOW,1,35,L2,False,R2,144,2,146,L
71,PhaseType.OD,TrialType.ITI,1,35,L2,False,R2,146,1,147,
72,PhaseType.OD,TrialType.SCORE,1,-1,,False,,147,2,149,
