,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.OD,TrialType.SHOW,1,0,R2,True,L0,3,2,5,L
1,PhaseType.OD,TrialType.ITI,1,0,R2,False,L0,5,2,7,
2,PhaseType.OD,TrialType.SHOW,1,1,R0,False,L1,7,2,9,R
3,PhaseType.OD,TrialType.ITI,1,1,R0,False,L1,9,1,10,
4,PhaseType.OD,TrialType.SHOW,1,2,R2,False,L0,10,2,12,R
5,PhaseType.OD,TrialType.ITI,1,2,R2,False,L0,12,2,14,
6,PhaseType.OD,TrialType.SHOW,1,3,R0,False,L0,14,2,16,R
7,PhaseType.OD,TrialType.ITI,1,3,R0,False,L0,16,2,18,
8,PhaseType.OD,TrialType.SHOW,1,4,L1,True,R0,18,2,20,L
9,PhaseType.OD,TrialType.ITI,1,4,L1,False,R0,20,2,22,
10,PhaseType.OD,TrialType.SHOW,1,5,L1,False,R0,22,2,24,L
11,PhaseType.OD,TrialType.ITI,1,5,L1,False,R0,24,1,25,
12,PhaseType.OD,TrialType.SHOW,1,6,L2,False,R1,25,2,27,L
13,PhaseType.OD,TrialType.ITI,1,6,L2,False,R1,27,5,32,
14,PhaseType.OD,TrialType.SHOW,1,7,R0,False,L2,32,2,34,R
15,PhaseType.OD,TrialType.ITI,1,7,R0,False,L2,34,2,36,
16,PhaseType.OD,TrialType.SHOW,1,8,R2,True,L1,36,2,38,L
17,PhaseType.OD,TrialType.ITI,1,8,R2,False,L1,38,2,40,
18,PhaseType.OD,TrialType.SHOW,1,9,L2,False,R2,40,2,42,L
19,PhaseType.OD,TrialType.ITI,1,9,L2,False,R2,42,5,47,
20,PhaseType.OD,TrialType.SHOW,1,10,L2,True,R0,47,2,49,L
21,PhaseType.OD,TrialType.ITI,1,10,L2,False,R0,49,2,51,
22,PhaseType.OD,TrialType.SHOW,1,11,L2,True,R2,51,2,53,L
23,PhaseType.OD,TrialType.ITI,1,11,L2,False,R2,53,1,54,
24,PhaseType.OD,TrialType.SHOW,1,12,R0,True,L0,54,2,56,L
25,PhaseType.OD,TrialType.ITI,1,12,R0,False,L0,56,2,58,
26,PhaseType.OD,TrialType.SHOW,1,13,L0,True,R0,58,2,60,L
27,PhaseType.OD,TrialType.ITI,1,13,L0,False,R0,60,1,61,
28,PhaseType.OD,TrialType.SHOW,1,14,L0,False,R2,61,2,63,L
29,PhaseType.OD,TrialType.ITI,1,14,L0,False,R2,63,1,64,
30,PhaseType.OD,TrialType.SHOW,1,15,L1,False,R2,64,2,66,L
31,PhaseType.OD,TrialType.ITI,1,15,L1,False,R2,66,1,67,
32,PhaseType.OD,TrialType.SHOW,1,16,R0,True,L2,67,2,69,L
33,PhaseType.OD,TrialType.ITI,1,16,R0,False,L2,69,1,70,
34,PhaseType.OD,TrialType.SHOW,1,17,R2,True,L2,70,2,72,L
35,PhaseType.OD,TrialType.ITI,1,17,R2,False,L2,72,1,73,
36,PhaseType.OD,TrialType.SHOW,1,18,R1,True,L0,73,2,75,L
37,PhaseType.OD,TrialType.ITI,1,18,R1,False,L0,75,2,77,
38,PhaseType.OD,TrialType.SHOW,1,19,R1,False,L1,77,2,79,R
39,PhaseType.OD,TrialType.ITI,1,19,R1,False,L1,79,5,84,
40,PhaseType.OD,TrialType.SHOW,1,20,R2,False,L1,84,2,86,R
41,PhaseType.OD,TrialType.ITI,1,20,R2,False,L1,86,1,87,
42,PhaseType.OD,TrialType.SHOW,1,21,L0,False,R0,87,2,89,L
43,PhaseType.OD,TrialType.ITI,1,21,L0,False,R0,89,1,90,
44,PhaseType.OD,TrialType.SHOW,1,22,L1,True,R1,90,2,92,L
45,PhaseType.OD,TrialType.ITI,1,22,L1,False,R1,92,1,93,
46,PhaseType.OD,TrialType.SHOW,1,23,L1,True,R2,93,2,95,L
47,PhaseType.OD,TrialType.ITI,1,23,L1,False,R2,95,1,96,
48,PhaseType.OD,TrialType.SHOW,1,24,L0,True,R2,96,2,98,L
49,PhaseType.OD,TrialType.ITI,1,24,L0,False,R2,98,1,99,
50,PhaseType.OD,TrialType.SHOW,1,25,R1,False,L0,99,2,101,R
51,PhaseType.OD,TrialType.ITI,1,25,R1,False,L0,101,1,102,
52,PhaseType.OD,TrialType.SHOW,1,26,R1,False,L2,102,2,104,R
53,PhaseType.OD,TrialType.ITI,1,26,R1,False,L2,104,2,106,
54,PhaseType.OD,TrialType.SHOW,1,27,R1,True,L1,106,2,108,L
55,PhaseType.OD,TrialType.ITI,1,27,R1,False,L1,108,5,113,
56,PhaseType.OD,TrialType.SHOW,1,28,R1,True,L2,113,2,115,L
57,PhaseType.OD,TrialType.ITI,1,28,R1,False,L2,115,2,117,
58,PhaseType.OD,TrialType.SHOW,1,29,R0,True,L1,117,2,119,L
59,PhaseType.OD,TrialType.ITI,1,29,R0,False,L1,119,2,121,
60,PhaseType.OD,TrialType.SHOW,1,30,L0,True,R1,121,2,123,L
61,PhaseType.OD,TrialType.ITI,1,30,L0,False,R1,123,5,128,
62,PhaseType.OD,TrialType.SHOW,1,31,R2,False,L2,128,2,130,R
63,PhaseType.OD,TrialType.ITI,1,31,R2,False,L2,130,1,131,
64,PhaseType.OD,TrialType.SHOW,1,32,L0,False,R1,131,2,133,L
65,PhaseType.OD,TrialType.ITI,1,32,L0,False,R1,133,1,134,
66,PhaseType.OD,TrialType.SHOW,1,33,L2,False,R0,134,2,136,L
67,PhaseType.OD,TrialType.ITI,1,33,L2,False,R0,136,5,141,
68,PhaseType.OD,TrialType.SHOW,1,34,L2,True,R1,141,2,143,L
69,PhaseType.OD,TrialType.ITI,1,34,L2,False,R1,143,1,144,
70,PhaseType.OD,TrialType.SHOW,1,35,L1,False,R1,144,2,146,L
71,PhaseType.OD,TrialType.ITI,1,35,L1,False,R1,146,1,147,
72,PhaseType.OD,TrialType.SCORE,1,-1,,False,,147,2,149,
