,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.OD,TrialType.SHOW,1,0,R0,True,L0,3,2,5,L
1,PhaseType.OD,TrialType.ITI,1,0,R0,False,L0,5,2,7,
2,PhaseType.OD,TrialType.SHOW,1,1,L0,True,R0,7,2,9,L
3,PhaseType.OD,TrialType.ITI,1,1,L0,False,R0,9,1,10,
4,PhaseType.OD,TrialType.SHOW,1,2,R0,False,L0,10,2,12,R
5,PhaseType.OD,TrialType.ITI,1,2,R0,False,L0,12,1,13,
6,PhaseType.OD,TrialType.SHOW,1,3,L0,False,R0,13,2,15,L
7,PhaseType.OD,TrialType.ITI,1,3,L0,False,R0,15,2,17,
8,PhaseType.OD,TrialType.SHOW,1,4,R1,True,L0,17,2,19,L
9,PhaseType.OD,TrialType.ITI,1,4,R1,False,L0,19,2,21,
10,PhaseType.OD,TrialType.SHOW,1,5,L0,True,R1,21,2,23,L
11,PhaseType.OD,TrialType.ITI,1,5,L0,False,R1,23,1,24,
12,PhaseType.OD,TrialType.SHOW,1,6,R1,False,L0,24,2,26,R
13,PhaseType.OD,TrialType.ITI,1,6,R1,False,L0,26,2,28,
14,PhaseType.OD,TrialType.SHOW,1,7,L0,False,R1,28,2,30,L
15,PhaseType.OD,TrialType.ITI,1,7,L0,False,R1,30,2,32,
16,PhaseType.OD,TrialType.SHOW,1,8,R2,True,L0,32,2,34,L
17,PhaseType.OD,TrialType.ITI,1,8,R2,False,L0,34,1,35,
18,PhaseType.OD,TrialType.SHOW,1,9,L0,True,R2,35,2,37,L
19,PhaseType.OD,TrialType.ITI,1,9,L0,False,R2,37,5,42,
20,PhaseType.OD,TrialType.SHOW,1,10,R2,False,L0,42,2,44,R
21,PhaseType.OD,TrialType.ITI,1,10,R2,False,L0,44,1,45,
22,PhaseType.OD,TrialType.SHOW,1,11,L0,False,R2,45,2,47,L
23,PhaseType.OD,TrialType.ITI,1,11,L0,False,R2,47,1,48,
24,PhaseType.OD,TrialType.SHOW,1,12,R0,True,L1,48,2,50,L
25,PhaseType.OD,TrialType.ITI,1,12,R0,False,L1,50,1,51,
26,PhaseType.OD,TrialType.SHOW,1,13,L1,True,R0,51,2,53,L
27,PhaseType.OD,TrialType.ITI,1,13,L1,False,R0,53,1,54,
28,PhaseType.OD,TrialType.SHOW,1,14,R0,False,L1,54,2,56,R
29,PhaseType.OD,TrialType.ITI,1,14,R0,False,L1,56,5,61,
30,PhaseType.OD,TrialType.SHOW,1,15,L1,False,R0,61,2,63,L
31,PhaseType.OD,TrialType.ITI,1,15,L1,False,R0,63,1,64,
32,PhaseType.OD,TrialType.SHOW,1,16,R1,True,L1,64,2,66,L
33,PhaseType.OD,TrialType.ITI,1,16,R1,False,L1,66,2,68,
34,PhaseType.OD,TrialType.SHOW,1,17,L1,True,R1,68,2,70,L
35,PhaseType.OD,TrialType.ITI,1,17,L1,False,R1,70,5,75,
36,PhaseType.OD,TrialType.SHOW,1,18,R1,False,L1,75,2,77,R
37,PhaseType.OD,TrialType.ITI,1,18,R1,False,L1,77,2,79,
38,PhaseType.OD,TrialType.SHOW,1,19,L1,False,R1,79,2,81,L
39,PhaseType.OD,TrialType.ITI,1,19,L1,False,R1,81,5,86,
40,PhaseType.OD,TrialType.SHOW,1,20,R2,True,L1,86,2,88,L
41,PhaseType.OD,TrialType.ITI,1,20,R2,False,L1,88,2,90,
42,PhaseType.OD,TrialType.SHOW,1,21,L1,True,R2,90,2,92,L
43,PhaseType.OD,TrialType.ITI,1,21,L1,False,R2,92,2,94,
44,PhaseType.OD,TrialType.SHOW,1,22,R2,False,L1,94,2,96,R
45,PhaseType.OD,TrialType.ITI,1,22,R2,False,L1,96,1,97,
46,PhaseType.OD,TrialType.SHOW,1,23,L1,False,R2,97,2,99,L
47,PhaseType.OD,TrialType.ITI,1,23,L1,False,R2,99,2,101,
48,PhaseType.OD,TrialType.SHOW,1,24,R0,True,L2,101,2,103,L
49,PhaseType.OD,TrialType.ITI,1,24,R0,False,L2,103,5,108,
50,PhaseType.OD,TrialType.SHOW,1,25,L2,True,R0,108,2,110,L
51,PhaseType.OD,TrialType.ITI,1,25,L2,False,R0,110,1,111,
52,PhaseType.OD,TrialType.SHOW,1,26,R0,False,L2,111,2,113,R
53,PhaseType.OD,TrialType.ITI,1,26,R0,False,L2,113,5,118,
54,PhaseType.OD,TrialType.SHOW,1,27,L2,False,R0,118,2,120,L
55,PhaseType.OD,TrialType.ITI,1,27,L2,False,R0,120,2,122,
56,PhaseType.OD,TrialType.SHOW,1,28,R1,True,L2,122,2,124,L
57,PhaseType.OD,TrialType.ITI,1,28,R1,False,L2,124,2,126,
58,PhaseType.OD,TrialType.SHOW,1,29,L2,True,R1,126,2,128,L
59,PhaseType.OD,TrialType.ITI,1,29,L2,False,R1,128,1,129,
60,PhaseType.OD,TrialType.SHOW,1,30,R1,False,L2,129,2,131,R
61,PhaseType.OD,TrialType.ITI,1,30,R1,False,L2,131,1,132,
62,PhaseType.OD,TrialType.SHOW,1,31,L2,False,R1,132,2,134,L
63,PhaseType.OD,TrialType.ITI,1,31,L2,False,R1,134,1,135,
64,PhaseType.OD,TrialType.SHOW,1,32,R2,True,L2,135,2,137,L
65,PhaseType.OD,TrialType.ITI,1,32,R2,False,L2,137,1,138,
66,PhaseType.OD,TrialType.SHOW,1,33,L2,True,R2,138,2,140,L
67,PhaseType.OD,TrialType.ITI,1,33,L2,False,R2,140,1,141,
68,PhaseType.OD,TrialType.SHOW,1,34,R2,False,L2,141,2,143,R
69,PhaseType.OD,TrialType.ITI,1,34,R2,False,L2,143,1,144,
70,PhaseType.OD,TrialType.SHOW,1,35,L2,False,R2,144,2,146,L
71,PhaseType.OD,TrialType.ITI,1,35,L2,False,R2,146,1,147,
72,PhaseType.OD,TrialType.SCORE,1,-1,,False,,147,2,149,
