,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.DD,TrialType.GRID,1,-1,L1,False,R1,3.0,5.0,8.0,
1,PhaseType.DD,TrialType.SHOW,1,0,L0,False,,8.0,2.0,10.0,L
2,PhaseType.DD,TrialType.ITI,1,0,L0,False,,10.0,2.0,12.0,
3,PhaseType.DD,TrialType.SHOW,1,1,L2,False,,12.0,2.0,14.0,L
4,PhaseType.DD,TrialType.ITI,1,1,L2,False,,14.0,2.0,16.0,
5,PhaseType.DD,TrialType.SHOW,1,2,R2,False,,16.0,2.0,18.0,R
6,PhaseType.DD,TrialType.ITI,1,2,R2,False,,18.0,1.0,19.0,
7,PhaseType.DD,TrialType.SHOW,1,3,R0,False,,19.0,2.0,21.0,R
8,PhaseType.DD,TrialType.ITI,1,3,R0,False,,21.0,2.0,23.0,
9,PhaseType.DD,TrialType.SHOW,1,4,R2,False,,23.0,2.0,25.0,R
10,PhaseType.DD,TrialType.ITI,1,4,R2,False,,25.0,1.0,26.0,
11,PhaseType.DD,TrialType.SHOW,1,5,L2,False,,26.0,2.0,28.0,L
12,PhaseType.DD,TrialType.ITI,1,5,L2,False,,28.0,5.0,33.0,
13,PhaseType.DD,TrialType.SHOW,1,6,R1,True,,33.0,2.0,35.0,
14,PhaseType.DD,TrialType.ITI,1,6,R1,False,,35.0,5.0,40.0,
15,PhaseType.DD,TrialType.SHOW,1,7,L1,True,,40.0,2.0,42.0,
16,PhaseType.DD,TrialType.ITI,1,7,L1,False,,42.0,1.0,43.0,
17,PhaseType.DD,TrialType.SHOW,1,8,L1,True,,43.0,2.0,45.0,
18,PhaseType.DD,TrialType.ITI,1,8,L1,False,,45.0,1.0,46.0,
19,PhaseType.DD,TrialType.SHOW,1,9,R1,True,,46.0,2.0,48.0,
20,PhaseType.DD,TrialType.ITI,1,9,R1,False,,48.0,1.0,49.0,
21,PhaseType.DD,TrialType.SHOW,1,10,R0,False,,49.0,2.0,51.0,R
22,PhaseType.DD,TrialType.ITI,1,10,R0,False,,51.0,1.0,52.0,
23,PhaseType.DD,TrialType.SHOW,1,11,L0,False,,52.0,2.0,54.0,L
24,PhaseType.DD,TrialType.ITI,1,11,L0,False,,54.0,2.0,56.0,
25,PhaseType.DD,TrialType.SCORE,1,-1,,False,,56.0,2.0,58.0,
26,PhaseType.DD,TrialType.GRID,1,-1,R0,False,R1,58.0,5.0,63.0,
