,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.DD,TrialType.GRID,1,-1,L0,False,R2,3.0,5.0,8.0,
1,PhaseType.DD,TrialType.SHOW,1,0,R2,True,,8.0,2.0,10.0,
2,PhaseType.DD,TrialType.ITI,1,0,R2,False,,10.0,1.0,11.0,
3,PhaseType.DD,TrialType.SHOW,1,1,L0,True,,11.0,2.0,13.0,
4,PhaseType.DD,TrialType.ITI,1,1,L0,False,,13.0,2.0,15.0,
5,PhaseType.DD,TrialType.SHOW,1,2,L1,False,,15.0,2.0,17.0,L
6,PhaseType.DD,TrialType.ITI,1,2,L1,False,,17.0,1.0,18.0,
7,PhaseType.DD,TrialType.SHOW,1,3,R0,False,,18.0,2.0,20.0,R
8,PhaseType.DD,TrialType.ITI,1,3,R0,False,,20.0,1.0,21.0,
9,PhaseType.DD,TrialType.SHOW,1,4,R0,False,,21.0,2.0,23.0,R
10,PhaseType.DD,TrialType.ITI,1,4,R0,False,,23.0,5.0,28.0,
11,PhaseType.DD,TrialType.SHOW,1,5,L2,False,,28.0,2.0,30.0,L
12,PhaseType.DD,TrialType.ITI,1,5,L2,False,,30.0,1.0,31.0,
13,PhaseType.DD,TrialType.SHOW,1,6,L2,False,,31.0,2.0,33.0,L
14,PhaseType.DD,TrialType.ITI,1,6,L2,False,,33.0,2.0,35.0,
15,PhaseType.DD,TrialType.SHOW,1,7,L1,False,,35.0,2.0,37.0,L
16,PhaseType.DD,TrialType.ITI,1,7,L1,False,,37.0,5.0,42.0,
17,PhaseType.DD,TrialType.SHOW,1,8,L0,True,,42.0,2.0,44.0,
18,PhaseType.DD,TrialType.ITI,1,8,L0,False,,44.0,1.0,45.0,
19,PhaseType.DD,TrialType.SHOW,1,9,R1,False,,45.0,2.0,47.0,R
20,PhaseType.DD,TrialType.ITI,1,9,R1,False,,47.0,2.0,49.0,
21,PhaseType.DD,TrialType.SHOW,1,10,R1,False,,49.0,2.0,51.0,R
22,PhaseType.DD,TrialType.ITI,1,10,R1,False,,51.0,2.0,53.0,
23,PhaseType.DD,TrialType.SHOW,1,11,R2,True,,53.0,2.0,55.0,
24,PhaseType.DD,TrialType.ITI,1,11,R2,False,,55.0,1.0,56.0,
25,PhaseType.DD,TrialType.SCORE,1,-1,,False,,56.0,2.0,58.0,
26,PhaseType.DD,TrialType.GRID,1,-1,L0,False,L1,58.0,5.0,63.0,
27,PhaseType.DD,TrialType.SHOW,1,0,R1,False,,63.0,2.0,65.0,R
28,PhaseType.DD,TrialType.ITI,1,0,R1,False,,65.0,1.0,66.0,
29,PhaseType.DD,TrialType.SHOW,1,1,L2,False,,66.0,2.0,68.0,L
30,PhaseType.DD,TrialType.ITI,1,1,L2,False,,68.0,5.0,73.0,
31,PhaseType.DD,TrialType.SHOW,1,2,L0,True,,73.0,2.0,75.0,
32,PhaseType.DD,TrialType.ITI,1,2,L0,False,,75.0,2.0,77.0,
33,PhaseType.DD,TrialType.SHOW,1,3,R0,False,,77.0,2.0,79.0,R
34,PhaseType.DD,TrialType.ITI,1,3,R0,False,,79.0,1.0,80.0,
35,PhaseType.DD,TrialType.SHOW,1,4,R2,False,,80.0,2.0,82.0,R
36,PhaseType.DD,TrialType.ITI,1,4,R2,False,,82.0,2.0,84.0,
37,PhaseType.DD,TrialType.SHOW,1,5,R0,False,,84.0,2.0,86.0,R
38,PhaseType.DD,TrialType.ITI,1,5,R0,False,,86.0,1.0,87.0,
39,PhaseType.DD,TrialType.SHOW,1,6,R1,False,,87.0,2.0,89.0,R
40,PhaseType.DD,TrialType.ITI,1,6,R1,False,,89.0,2.0,91.0,
41,PhaseType.DD,TrialType.SHOW,1,7,L1,True,,91.0,2.0,93.0,
42,PhaseType.DD,TrialType.ITI,1,7,L1,False,,93.0,1.0,94.0,
43,PhaseType.DD,TrialType.SHOW,1,8,R2,False,,94.0,2.0,96.0,R
44,PhaseType.DD,TrialType.ITI,1,8,R2,False,,96.0,1.0,97.0,
45,PhaseType.DD,TrialType.SHOW,1,9,L0,True,,97.0,2.0,99.0,
46,PhaseType.DD,TrialType.ITI,1,9,L0,False,,99.0,2.0,101.0,
47,PhaseType.DD,TrialType.SHOW,1,10,L1,True,,101.0,2.0,103.0,
48,PhaseType.DD,TrialType.ITI,1,10,L1,False,,103.0,5.0,108.0,
49,PhaseType.DD,TrialType.SHOW,1,11,L2,False,,108.0,2.0,110.0,L
50,PhaseType.DD,TrialType.ITI,1,11,L2,False,,110.0,1.0,111.0,
51,PhaseType.DD,TrialType.SCORE,1,-1,,False,,111.0,2.0,113.0,
52,PhaseType.DD,TrialType.GRID,1,-1,L1,False,R2,113.0,5.0,118.0,
53,PhaseType.DD,TrialType.SHOW,1,0,R1,False,,118.0,2.0,120.0,R
54,PhaseType.DD,TrialType.ITI,1,0,R1,False,,120.0,1.0,121.0,
55,PhaseType.DD,TrialType.SHOW,1,1,L0,False,,121.0,2.0,123.0,L
56,PhaseType.DD,TrialType.ITI,1,1,L0,False,,123.0,1.0,124.0,
57,PhaseType.DD,TrialType.SHOW,1,2,L0,False,,124.0,2.0,126.0,L
58,PhaseType.DD,TrialType.ITI,1,2,L0,False,,126.0,2.0,128.0,
59,PhaseType.DD,TrialType.SHOW,1,3,R0,False,,128.0,2.0,130.0,R
60,PhaseType.DD,TrialType.ITI,1,3,R0,False,,130.0,1.0,131.0,
61,PhaseType.DD,TrialType.SHOW,1,4,L1,True,,131.0,2.0,133.0,
62,PhaseType.DD,TrialType.ITI,1,4,L1,False,,133.0,1.0,134.0,
63,PhaseType.DD,TrialType.SHOW,1,5,R2,True,,134.0,2.0,136.0,
64,PhaseType.DD,TrialType.ITI,1,5,R2,False,,136.0,1.0,137.0,
65,PhaseType.DD,TrialType.SHOW,1,6,R0,False,,137.0,2.0,139.0,R
66,PhaseType.DD,TrialType.ITI,1,6,R0,False,,139.0,5.0,144.0,
67,PhaseType.DD,TrialType.SHOW,1,7,L2,False,,144.0,2.0,146.0,L
68,PhaseType.DD,TrialType.ITI,1,7,L2,False,,146.0,5.0,151.0,
69,PhaseType.DD,TrialType.SHOW,1,8,L2,False,,151.0,2.0,153.0,L
70,PhaseType.DD,TrialType.ITI,1,8,L2,False,,153.0,2.0,155.0,
71,PhaseType.DD,TrialType.SHOW,1,9,L1,True,,155.0,2.0,157.0,
72,PhaseType.DD,TrialType.ITI,1,9,L1,False,,157.0,2.0,159.0,
73,PhaseType.DD,TrialType.SHOW,1,10,R1,False,,159.0,2.0,161.0,R
74,PhaseType.DD,TrialType.ITI,1,10,R1,False,,161.0,2.0,163.0,
75,PhaseType.DD,TrialType.SHOW,1,11,R2,True,,163.0,2.0,165.0,
76,PhaseType.DD,TrialType.ITI,1,11,R2,False,,165.0,1.0,166.0,
77,PhaseType.DD,TrialType.SCORE,1,-1,,False,,166.0,2.0,168.0,
78,PhaseType.DD,TrialType.GRID,1,-1,R0,False,R1,168.0,5.0,173.0,
79,PhaseType.DD,TrialType.SHOW,1,0,L1,False,,173.0,2.0,175.0,L
80,PhaseType.DD,TrialType.ITI,1,0,L1,False,,175.0,2.0,177.0,
81,PhaseType.DD,TrialType.SHOW,1,1,R1,True,,177.0,2.0,179.0,
