,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.DD,TrialType.GRID,1,-1,L2,False,R2,3.0,5.0,8.0,
1,PhaseType.DD,TrialType.SHOW,1,0,R0,False,,8.0,2.0,10.0,R
2,PhaseType.DD,TrialType.ITI,1,0,R0,False,,10.0,5.0,15.0,
3,PhaseType.DD,TrialType.SHOW,1,1,R0,False,,15.0,2.0,17.0,R
4,PhaseType.DD,TrialType.ITI,1,1,R0,False,,17.0,5.0,22.0,
5,PhaseType.DD,TrialType.SHOW,1,2,L1,False,,22.0,2.0,24.0,L
6,PhaseType.DD,TrialType.ITI,1,2,L1,False,,24.0,2.0,26.0,
7,PhaseType.DD,TrialType.SHOW,1,3,R1,False,,26.0,2.0,28.0,R
8,PhaseType.DD,TrialType.ITI,1,3,R1,False,,28.0,1.0,29.0,
9,PhaseType.DD,TrialType.SHOW,1,4,L0,False,,29.0,2.0,31.0,L
10,PhaseType.DD,TrialType.ITI,1,4,L0,False,,31.0,1.0,32.0,
11,PhaseType.DD,TrialType.SHOW,1,5,R2,True,,32.0,2.0,34.0,
12,PhaseType.DD,TrialType.ITI,1,5,R2,False,,34.0,1.0,35.0,
13,PhaseType.DD,TrialType.SHOW,1,6,R1,False,,35.0,2.0,37.0,R
14,PhaseType.DD,TrialType.ITI,1,6,R1,False,,37.0,2.0,39.0,
15,PhaseType.DD,TrialType.SHOW,1,7,L1,False,,39.0,2.0,41.0,L
16,PhaseType.DD,TrialType.ITI,1,7,L1,False,,41.0,1.0,42.0,
17,PhaseType.DD,TrialType.SHOW,1,8,L0,False,,42.0,2.0,44.0,L
18,PhaseType.DD,TrialType.ITI,1,8,L0,False,,44.0,2.0,46.0,
19,PhaseType.DD,TrialType.SHOW,1,9,L2,True,,46.0,2.0,48.0,
20,PhaseType.DD,TrialType.ITI,1,9,L2,False,,48.0,2.0,50.0,
21,PhaseType.DD,TrialType.SHOW,1,10,L2,True,,50.0,2.0,52.0,
22,PhaseType.DD,TrialType.ITI,1,10,L2,False,,52.0,1.0,53.0,
23,PhaseType.DD,TrialType.SHOW,1,11,R2,True,,53.0,2.0,55.0,
24,PhaseType.DD,TrialType.ITI,1,11,R2,False,,55.0,1.0,56.0,
25,PhaseType.DD,TrialType.SCORE,1,-1,,False,,56.0,2.0,58.0,
26,PhaseType.DD,TrialType.GRID,1,-1,L1,False,R1,58.0,5.0,63.0,
27,PhaseType.DD,TrialType.SHOW,1,0,R1,True,,63.0,2.0,65.0,
28,PhaseType.DD,TrialType.ITI,1,0,R1,False,,65.0,1.0,66.0,
29,PhaseType.DD,TrialType.SHOW,1,1,R1,True,,66.0,2.0,68.0,
30,PhaseType.DD,TrialType.ITI,1,1,R1,False,,68.0,1.0,69.0,
31,PhaseType.DD,TrialType.SHOW,1,2,R0,False,,69.0,2.0,71.0,R
32,PhaseType.DD,TrialType.ITI,1,2,R0,False,,71.0,2.0,73.0,
33,PhaseType.DD,TrialType.SHOW,1,3,R2,False,,73.0,2.0,75.0,R
34,PhaseType.DD,TrialType.ITI,1,3,R2,False,,75.0,2.0,77.0,
35,PhaseType.DD,TrialType.SHOW,1,4,R2,False,,77.0,2.0,79.0,R
36,PhaseType.DD,TrialType.ITI,1,4,R2,False,,79.0,1.0,80.0,
37,PhaseType.DD,TrialType.SHOW,1,5,L1,True,,80.0,2.0,82.0,
38,PhaseType.DD,TrialType.ITI,1,5,L1,False,,82.0,1.0,83.0,
39,PhaseType.DD,TrialType.SHOW,1,6,L2,False,,83.0,2.0,85.0,L
40,PhaseType.DD,TrialType.ITI,1,6,L2,False,,85.0,1.0,86.0,
41,PhaseType.DD,TrialType.SHOW,1,7,L0,False,,86.0,2.0,88.0,L
42,PhaseType.DD,TrialType.ITI,1,7,L0,False,,88.0,1.0,89.0,
43,PhaseType.DD,TrialType.SHOW,1,8,R0,False,,89.0,2.0,91.0,R
44,PhaseType.DD,TrialType.ITI,1,8,R0,False,,91.0,5.0,96.0,
45,PhaseType.DD,TrialType.SHOW,1,9,L1,True,,96.0,2.0,98.0,
46,PhaseType.DD,TrialType.ITI,1,9,L1,False,,98.0,2.0,100.0,
47,PhaseType.DD,TrialType.SHOW,1,10,L0,False,,100.0,2.0,102.0,L
48,PhaseType.DD,TrialType.ITI,1,10,L0,False,,102.0,2.0,104.0,
49,PhaseType.DD,TrialType.SHOW,1,11,L2,False,,104.0,2.0,106.0,L
50,PhaseType.DD,TrialType.ITI,1,11,L2,False,,106.0,5.0,111.0,
51,PhaseType.DD,TrialType.SCORE,1,-1,,False,,111.0,2.0,113.0,
52,PhaseType.DD,TrialType.GRID,1,-1,L0,False,L2,113.0,5.0,118.0,
53,PhaseType.DD,TrialType.SHOW,1,0,R2,False,,118.0,2.0,120.0,R
54,PhaseType.DD,TrialType.ITI,1,0,R2,False,,120.0,2.0,122.0,
55,PhaseType.DD,TrialType.SHOW,1,1,L1,False,,122.0,2.0,124.0,L
56,PhaseType.DD,TrialType.ITI,1,1,L1,False,,124.0,5.0,129.0,
57,PhaseType.DD,TrialType.SHOW,1,2,R0,False,,129.0,2.0,131.0,R
58,PhaseType.DD,TrialType.ITI,1,2,R0,False,,131.0,2.0,133.0,
59,PhaseType.DD,TrialType.SHOW,1,3,L2,True,,133.0,2.0,135.0,
60,PhaseType.DD,TrialType.ITI,1,3,L2,False,,135.0,1.0,136.0,
61,PhaseType.DD,TrialType.SHOW,1,4,R1,False,,136.0,2.0,138.0,R
62,PhaseType.DD,TrialType.ITI,1,4,R1,False,,138.0,2.0,140.0,
63,PhaseType.DD,TrialType.SHOW,1,5,R0,False,,140.0,2.0,142.0,R
64,PhaseType.DD,TrialType.ITI,1,5,R0,False,,142.0,1.0,143.0,
65,PhaseType.DD,TrialType.SHOW,1,6,L1,False,,143.0,2.0,145.0,L
66,PhaseType.DD,TrialType.ITI,1,6,L1,False,,145.0,1.0,146.0,
67,PhaseType.DD,TrialType.SHOW,1,7,L0,True,,146.0,2.0,148.0,
68,PhaseType.DD,TrialType.ITI,1,7,L0,False,,148.0,1.0,149.0,
69,PhaseType.DD,TrialType.SHOW,1,8,L0,True,,149.0,2.0,151.0,
70,PhaseType.DD,TrialType.ITI,1,8,L0,False,,151.0,5.0,156.0,
71,PhaseType.DD,TrialType.SHOW,1,9,L2,True,,156.0,2.0,158.0,
72,PhaseType.DD,TrialType.ITI,1,9,L2,False,,158.0,1.0,159.0,
73,PhaseType.DD,TrialType.SHOW,1,10,R2,False,,159.0,2.0,161.0,R
74,PhaseType.DD,TrialType.ITI,1,10,R2,False,,161.0,1.0,162.0,
75,PhaseType.DD,TrialType.SHOW,1,11,R1,False,,162.0,2.0,164.0,R
76,PhaseType.DD,TrialType.ITI,1,11,R1,False,,164.0,2.0,166.0,
77,PhaseType.DD,TrialType.SCORE,1,-1,,False,,166.0,2.0,168.0,
78,PhaseType.DD,TrialType.GRID,1,-1,L1,False,R0,168.0,5.0,173.0,
79,PhaseType.DD,TrialType.SHOW,1,0,L0,False,,173.0,2.0,175.0,L
80,PhaseType.DD,TrialType.ITI,1,0,L0,False,,175.0,5.0,180.0,
81,PhaseType.DD,TrialType.SHOW,1,1,R1,False,,180.0,2.0,182.0,R
82,PhaseType.DD,TrialType.ITI,1,1,R1,False,,182.0,1.0,183.0,
83,PhaseType.DD,TrialType.SHOW,1,2,R2,False,,183.0,2.0,185.0,R
84,PhaseType.DD,TrialType.ITI,1,2,R2,False,,185.0,1.0,186.0,
85,PhaseType.DD,TrialType.SHOW,1,3,L2,False,,186.0,2.0,188.0,L
86,PhaseType.DD,TrialType.ITI,1,3,L2,False,,188.0,1.0,189.0,
87,PhaseType.DD,TrialType.SHOW,1,4,L1,True,,189.0,2.0,191.0,
88,PhaseType.DD,TrialType.ITI,1,4,L1,False,,191.0,1.0,192.0,
89,PhaseType.DD,TrialType.SHOW,1,5,L2,False,,192.0,2.0,194.0,L
90,PhaseType.DD,TrialType.ITI,1,5,L2,False,,194.0,2.0,196.0,
91,PhaseType.DD,TrialType.SHOW,1,6,L0,False,,196.0,2.0,198.0,L
92,PhaseType.DD,TrialType.ITI,1,6,L0,False,,198.0,2.0,200.0,
93,PhaseType.DD,TrialType.SHOW,1,7,R1,False,,200.0,2.0,202.0,R
94,PhaseType.DD,TrialType.ITI,1,7,R1,False,,202.0,2.0,204.0,
95,PhaseType.DD,TrialType.SHOW,1,8,R2,False,,204.0,2.0,206.0,R
96,PhaseType.DD,TrialType.ITI,1,8,R2,False,,206.0,5.0,211.0,
97,PhaseType.DD,TrialType.SHOW,1,9,R0,True,,211.0,2.0,213.0,
98,PhaseType.DD,TrialType.ITI,1,9,R0,False,,213.0,1.0,214.0,
99,PhaseType.DD,TrialType.SHOW,1,10,L1,True,,214.0,2.0,216.0,
100,PhaseType.DD,TrialType.ITI,1,10,L1,False,,216.0,1.0,217.0,
101,PhaseType.DD,TrialType.SHOW,1,11,R0,True,,217.0,2.0,219.0,
102,PhaseType.DD,TrialType.ITI,1,11,R0,False,,219.0,2.0,221.0,
103,PhaseType.DD,TrialType.SCORE,1,-1,,False,,221.0,2.0,223.0,
104,PhaseType.DD,TrialType.GRID,1,-1,R1,False,R2,223.0,5.0,228.0,
105,PhaseType.DD,TrialType.SHOW,1,0,L1,False,,228.0,2.0,230.0,L
106,PhaseType.DD,TrialType.ITI,1,0,L1,False,,230.0,1.0,231.0,
107,PhaseType.DD,TrialType.SHOW,1,1,L1,False,,231.0,2.0,233.0,L
108,PhaseType.DD,TrialType.ITI,1,1,L1,False,,233.0,1.0,234.0,
109,PhaseType.DD,TrialType.SHOW,1,2,L0,False,,234.0,2.0,236.0,L
110,PhaseType.DD,TrialType.ITI,1,2,L0,False,,236.0,2.0,238.0,
111,PhaseType.DD,TrialType.SHOW,1,3,L2,False,,238.0,2.0,240.0,L
112,PhaseType.DD,TrialType.ITI,1,3,L2,False,,240.0,5.0,245.0,
113,PhaseType.DD,TrialType.SHOW,1,4,R2,True,,245.0,2.0,247.0,
114,PhaseType.DD,TrialType.ITI,1,4,R2,False,,247.0,2.0,249.0,
115,PhaseType.DD,TrialType.SHOW,1,5,R1,True,,249.0,2.0,251.0,
116,PhaseType.DD,TrialType.ITI,1,5,R1,False,,251.0,1.0,252.0,
117,PhaseType.DD,TrialType.SHOW,1,6,R1,True,,252.0,2.0,254.0,
118,PhaseType.DD,TrialType.ITI,1,6,R1,False,,254.0,1.0,255.0,
119,PhaseType.DD,TrialType.SHOW,1,7,R0,False,,255.0,2.0,257.0,R
120,PhaseType.DD,TrialType.ITI,1,7,R0,False,,257.0,1.0,258.0,
121,PhaseType.DD,TrialType.SHOW,1,8,L0,False,,258.0,2.0,260.0,L
122,PhaseType.DD,TrialType.ITI,1,8,L0,False,,260.0,1.0,261.0,
123,PhaseType.DD,TrialType.SHOW,1,9,R0,False,,261.0,2.0,263.0,R
124,PhaseType.DD,TrialType.ITI,1,9,R0,False,,263.0,2.0,265.0,
125,PhaseType.DD,TrialType.SHOW,1,10,L2,False,,265.0,2.0,267.0,L
126,PhaseType.DD,TrialType.ITI,1,10,L2,False,,267.0,2.0,269.0,
127,PhaseType.DD,TrialType.SHOW,1,11,R2,True,,269.0,2.0,271.0,
128,PhaseType.DD,TrialType.ITI,1,11,R2,False,,271.0,5.0,276.0,
129,PhaseType.DD,TrialType.SCORE,1,-1,,False,,276.0,2.0,278.0,
130,PhaseType.DD,TrialType.GRID,1,-1,L1,False,L2,278.0,5.0,283.0,
131,PhaseType.DD,TrialType.SHOW,1,0,L1,True,,283.0,2.0,285.0,
132,PhaseType.DD,TrialType.ITI,1,0,L1,False,,285.0,1.0,286.0,
133,PhaseType.DD,TrialType.SHOW,1,1,R1,False,,286.0,2.0,288.0,R
134,PhaseType.DD,TrialType.ITI,1,1,R1,False,,288.0,2.0,290.0,
135,PhaseType.DD,TrialType.SHOW,1,2,L2,True,,290.0,2.0,292.0,
136,PhaseType.DD,TrialType.ITI,1,2,L2,False,,292.0,2.0,294.0,
137,PhaseType.DD,TrialType.SHOW,1,3,L0,False,,294.0,2.0,296.0,L
138,PhaseType.DD,TrialType.ITI,1,3,L0,False,,296.0,1.0,297.0,
139,PhaseType.DD,TrialType.SHOW,1,4,R2,False,,297.0,2.0,299.0,R
140,PhaseType.DD,TrialType.ITI,1,4,R2,False,,299.0,5.0,304.0,
141,PhaseType.DD,TrialType.SHOW,1,5,R0,False,,304.0,2.0,306.0,R
142,PhaseType.DD,TrialType.ITI,1,5,R0,False,,306.0,1.0,307.0,
143,PhaseType.DD,TrialType.SHOW,1,6,L2,True,,307.0,2.0,309.0,
144,PhaseType.DD,TrialType.ITI,1,6,L2,False,,309.0,2.0,311.0,
145,PhaseType.DD,TrialType.SHOW,1,7,L1,True,,311.0,2.0,313.0,
146,PhaseType.DD,TrialType.ITI,1,7,L1,False,,313.0,2.0,315.0,
147,PhaseType.DD,TrialType.SHOW,1,8,R0,False,,315.0,2.0,317.0,R
148,PhaseType.DD,TrialType.ITI,1,8,R0,False,,317.0,5.0,322.0,
149,PhaseType.DD,TrialType.SHOW,1,9,R1,False,,322.0,2.0,324.0,R
150,PhaseType.DD,TrialType.ITI,1,9,R1,False,,324.0,1.0,325.0,
151,PhaseType.DD,TrialType.SHOW,1,10,L0,False,,325.0,2.0,327.0,L
152,PhaseType.DD,TrialType.ITI,1,10,L0,False,,327.0,1.0,328.0,
153,PhaseType.DD,TrialType.SHOW,1,11,R2,False,,328.0,2.0,330.0,R
154,PhaseType.DD,TrialType.ITI,1,11,R2,False,,330.0,1.0,331.0,
155,PhaseType.DD,TrialType.SCORE,1,-1,,False,,331.0,2.0,333.0,
156,PhaseType.DD,TrialType.GRID,1,-1,L0,False,R2,333.0,5.0,338.0,
157,PhaseType.DD,TrialType.SHOW,1,0,L2,False,,338.0,2.0,340.0,L
158,PhaseType.DD,TrialType.ITI,1,0,L2,False,,340.0,1.0,341.0,
159,PhaseType.DD,TrialType.SHOW,1,1,L1,False,,341.0,2.0,343.0,L
160,PhaseType.DD,TrialType.ITI,1,1,L1,False,,343.0,1.0,344.0,
161,PhaseType.DD,TrialType.SHOW,1,2,R1,False,,344.0,2.0,346.0,R
162,PhaseType.DD,TrialType.ITI,1,2,R1,False,,346.0,1.0,347.0,
163,PhaseType.DD,TrialType.SHOW,1,3,L0,True,,347.0,2.0,349.0,
164,PhaseType.DD,TrialType.ITI,1,3,L0,False,,349.0,1.0,350.0,
165,PhaseType.DD,TrialType.SHOW,1,4,R1,False,,350.0,2.0,352.0,R
166,PhaseType.DD,TrialType.ITI,1,4,R1,False,,352.0,2.0,354.0,
167,PhaseType.DD,TrialType.SHOW,1,5,L0,True,,354.0,2.0,356.0,
168,PhaseType.DD,TrialType.ITI,1,5,L0,False,,356.0,2.0,358.0,
169,PhaseType.DD,TrialType.SHOW,1,6,R2,True,,358.0,2.0,360.0,
170,PhaseType.DD,TrialType.ITI,1,6,R2,False,,360.0,5.0,365.0,
171,PhaseType.DD,TrialType.SHOW,1,7,R0,False,,365.0,2.0,367.0,R
172,PhaseType.DD,TrialType.ITI,1,7,R0,False,,367.0,2.0,369.0,
173,PhaseType.DD,TrialType.SHOW,1,8,L1,False,,369.0,2.0,371.0,L
174,PhaseType.DD,TrialType.ITI,1,8,L1,False,,371.0,1.0,372.0,
175,PhaseType.DD,TrialType.SHOW,1,9,R2,True,,372.0,2.0,374.0,
176,PhaseType.DD,TrialType.ITI,1,9,R2,False,,374.0,2.0,376.0,
177,PhaseType.DD,TrialType.SHOW,1,10,R0,False,,376.0,2.0,378.0,R
178,PhaseType.DD,TrialType.ITI,1,10,R0,False,,378.0,5.0,383.0,
179,PhaseType.DD,TrialType.SHOW,1,11,L2,False,,383.0,2.0,385.0,L
180,PhaseType.DD,TrialType.ITI,1,11,L2,False,,385.0,1.0,386.0,
181,PhaseType.DD,TrialType.SCORE,1,-1,,False,,386.0,2.0,388.0,
182,PhaseType.DD,TrialType.GRID,1,-1,R0,False,R1,388.0,5.0,393.0,
183,PhaseType.DD,TrialType.SHOW,1,0,R0,True,,393.0,2.0,395.0,
184,PhaseType.DD,TrialType.ITI,1,0,R0,False,,395.0,1.0,396.0,
185,PhaseType.DD,TrialType.SHOW,1,1,R0,True,,396.0,2.0,398.0,
186,PhaseType.DD,TrialType.ITI,1,1,R0,False,,398.0,5.0,403.0,
187,PhaseType.DD,TrialType.SHOW,1,2,R1,True,,403.0,2.0,405.0,
188,PhaseType.DD,TrialType.ITI,1,2,R1,False,,405.0,2.0,407.0,
189,PhaseType.DD,TrialType.SHOW,1,3,R2,False,,407.0,2.0,409.0,R
190,PhaseType.DD,TrialType.ITI,1,3,R2,False,,409.0,1.0,410.0,
191,PhaseType.DD,TrialType.SHOW,1,4,L1,False,,410.0,2.0,412.0,L
192,PhaseType.DD,TrialType.ITI,1,4,L1,False,,412.0,2.0,414.0,
193,PhaseType.DD,TrialType.SHOW,1,5,R2,False,,414.0,2.0,416.0,R
194,PhaseType.DD,TrialType.ITI,1,5,R2,False,,416.0,1.0,417.0,
195,PhaseType.DD,TrialType.SHOW,1,6,L2,False,,417.0,2.0,419.0,L
196,PhaseType.DD,TrialType.ITI,1,6,L2,False,,419.0,1.0,420.0,
197,PhaseType.DD,TrialType.SHOW,1,7,L2,False,,420.0,2.0,422.0,L
198,PhaseType.DD,TrialType.ITI,1,7,L2,False,,422.0,1.0,423.0,
199,PhaseType.DD,TrialType.SHOW,1,8,R1,True,,423.0,2.0,425.0,
200,PhaseType.DD,TrialType.ITI,1,8,R1,False,,425.0,2.0,427.0,
