,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.ID,TrialType.SHOW,1,0,R0,False,,3.0,1.5,4.5,R
1,PhaseType.ID,TrialType.FBK,1,0,R0,False,,4.5,1.0,5.5,
2,PhaseType.ID,TrialType.ITI,1,0,R0,False,,5.5,5.0,10.5,
3,PhaseType.ID,TrialType.SHOW,1,1,R1,False,,10.5,1.5,12.0,R
4,PhaseType.ID,TrialType.FBK,1,1,R1,False,,12.0,1.0,13.0,
5,PhaseType.ID,TrialType.ITI,1,1,R1,False,,13.0,2.0,15.0,
6,PhaseType.ID,TrialType.SHOW,1,2,R0,False,,15.0,1.5,16.5,R
7,PhaseType.ID,TrialType.FBK,1,2,R0,False,,16.5,1.0,17.5,
8,PhaseType.ID,TrialType.ITI,1,2,R0,False,,17.5,1.0,18.5,
9,PhaseType.ID,TrialType.SHOW,1,3,L1,False,,18.5,1.5,20.0,L
10,PhaseType.ID,TrialType.FBK,1,3,L1,False,,20.0,1.0,21.0,
11,PhaseType.ID,TrialType.ITI,1,3,L1,False,,21.0,1.0,22.0,
12,PhaseType.ID,TrialType.SHOW,1,4,L2,False,,22.0,1.5,23.5,L
13,PhaseType.ID,TrialType.FBK,1,4,L2,False,,23.5,1.0,24.5,
14,PhaseType.ID,TrialType.ITI,1,4,L2,False,,24.5,1.0,25.5,
15,PhaseType.ID,TrialType.SHOW,1,5,L2,False,,25.5,1.5,27.0,L
16,PhaseType.ID,TrialType.FBK,1,5,L2,False,,27.0,1.0,28.0,
17,PhaseType.ID,TrialType.ITI,1,5,L2,False,,28.0,1.0,29.0,
18,PhaseType.ID,TrialType.SHOW,1,6,L0,False,,29.0,1.5,30.5,L
19,PhaseType.ID,TrialType.FBK,1,6,L0,False,,30.5,1.0,31.5,
20,PhaseType.ID,TrialType.ITI,1,6,L0,False,,31.5,1.0,32.5,
21,PhaseType.ID,TrialType.SHOW,1,7,R2,False,,32.5,1.5,34.0,R
22,PhaseType.ID,TrialType.FBK,1,7,R2,False,,34.0,1.0,35.0,
23,PhaseType.ID,TrialType.ITI,1,7,R2,False,,35.0,1.0,36.0,
24,PhaseType.ID,TrialType.SHOW,1,8,L0,False,,36.0,1.5,37.5,L
25,PhaseType.ID,TrialType.FBK,1,8,L0,False,,37.5,1.0,38.5,
26,PhaseType.ID,TrialType.ITI,1,8,L0,False,,38.5,2.0,40.5,
27,PhaseType.ID,TrialType.SHOW,1,9,R2,False,,40.5,1.5,42.0,R
28,PhaseType.ID,TrialType.FBK,1,9,R2,False,,42.0,1.0,43.0,
29,PhaseType.ID,TrialType.ITI,1,9,R2,False,,43.0,2.0,45.0,
30,PhaseType.ID,TrialType.SHOW,1,10,R1,False,,45.0,1.5,46.5,R
31,PhaseType.ID,TrialType.FBK,1,10,R1,False,,46.5,1.0,47.5,
32,PhaseType.ID,TrialType.ITI,1,10,R1,False,,47.5,5.0,52.5,
33,PhaseType.ID,TrialType.SHOW,1,11,L1,False,,52.5,1.5,54.0,L
34,PhaseType.ID,TrialType.FBK,1,11,L1,False,,54.0,1.0,55.0,
35,PhaseType.ID,TrialType.ITI,1,11,L1,False,,55.0,2.0,57.0,
36,PhaseType.ID,TrialType.SCORE,1,-1,,False,,57.0,2.0,59.0,
