,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.ID,TrialType.SHOW,1,0,L0,False,,3.0,1.5,4.5,L
1,PhaseType.ID,TrialType.FBK,1,0,L0,False,,4.5,1.0,5.5,
2,PhaseType.ID,TrialType.ITI,1,0,L0,False,,5.5,1.0,6.5,
3,PhaseType.ID,TrialType.SHOW,1,1,R0,False,,6.5,1.5,8.0,R
4,PhaseType.ID,TrialType.FBK,1,1,R0,False,,8.0,1.0,9.0,
5,PhaseType.ID,TrialType.ITI,1,1,R0,False,,9.0,2.0,11.0,
6,PhaseType.ID,TrialType.SHOW,1,2,L1,False,,11.0,1.5,12.5,L
7,PhaseType.ID,TrialType.FBK,1,2,L1,False,,12.5,1.0,13.5,
8,PhaseType.ID,TrialType.ITI,1,2,L1,False,,13.5,1.0,14.5,
9,PhaseType.ID,TrialType.SHOW,1,3,L2,False,,14.5,1.5,16.0,L
10,PhaseType.ID,TrialType.FBK,1,3,L2,False,,16.0,1.0,17.0,
11,PhaseType.ID,TrialType.ITI,1,3,L2,False,,17.0,2.0,19.0,
12,PhaseType.ID,TrialType.SHOW,1,4,R2,False,,19.0,1.5,20.5,R
13,PhaseType.ID,TrialType.FBK,1,4,R2,False,,20.5,1.0,21.5,
14,PhaseType.ID,TrialType.ITI,1,4,R2,False,,21.5,5.0,26.5,
15,PhaseType.ID,TrialType.SHOW,1,5,L0,False,,26.5,1.5,28.0,L
16,PhaseType.ID,TrialType.FBK,1,5,L0,False,,28.0,1.0,29.0,
17,PhaseType.ID,TrialType.ITI,1,5,L0,False,,29.0,2.0,31.0,
18,PhaseType.ID,TrialType.SHOW,1,6,R0,False,,31.0,1.5,32.5,R
19,PhaseType.ID,TrialType.FBK,1,6,R0,False,,32.5,1.0,33.5,
20,PhaseType.ID,TrialType.ITI,1,6,R0,False,,33.5,1.0,34.5,
21,PhaseType.ID,TrialType.SHOW,1,7,L1,False,,34.5,1.5,36.0,L
22,PhaseType.ID,TrialType.FBK,1,7,L1,False,,36.0,1.0,37.0,
23,PhaseType.ID,TrialType.ITI,1,7,L1,False,,37.0,1.0,38.0,
24,PhaseType.ID,TrialType.SHOW,1,8,R2,False,,38.0,1.5,39.5,R
25,PhaseType.ID,TrialType.FBK,1,8,R2,False,,39.5,1.0,40.5,
26,PhaseType.ID,TrialType.ITI,1,8,R2,False,,40.5,2.0,42.5,
27,PhaseType.ID,TrialType.SHOW,1,9,R1,False,,42.5,1.5,44.0,R
28,PhaseType.ID,TrialType.FBK,1,9,R1,False,,44.0,1.0,45.0,
29,PhaseType.ID,TrialType.ITI,1,9,R1,False,,45.0,5.0,50.0,
30,PhaseType.ID,TrialType.SHOW,1,10,R1,False,,50.0,1.5,51.5,R
31,PhaseType.ID,TrialType.FBK,1,10,R1,False,,51.5,1.0,52.5,
32,PhaseType.ID,TrialType.ITI,1,10,R1,False,,52.5,1.0,53.5,
33,PhaseType.ID,TrialType.SHOW,1,11,L2,False,,53.5,1.5,55.0,L
34,PhaseType.ID,TrialType.FBK,1,11,L2,False,,55.0,1.0,56.0,
35,PhaseType.ID,TrialType.ITI,1,11,L2,False,,56.0,1.0,57.0,
36,PhaseType.ID,TrialType.SCORE,1,-1,,False,,57.0,2.0,59.0,
