,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.ID,TrialType.SHOW,1,0,L0,False,,3.0,1.5,4.5,L
1,PhaseType.ID,TrialType.FBK,1,0,L0,False,,4.5,1.0,5.5,
2,PhaseType.ID,TrialType.ITI,1,0,L0,False,,5.5,2.0,7.5,
3,PhaseType.ID,TrialType.SHOW,1,1,L2,False,,7.5,1.5,9.0,L
4,PhaseType.ID,TrialType.FBK,1,1,L2,False,,9.0,1.0,10.0,
5,PhaseType.ID,TrialType.ITI,1,1,L2,False,,10.0,1.0,11.0,
6,PhaseType.ID,TrialType.SHOW,1,2,R2,False,,11.0,1.5,12.5,R
7,PhaseType.ID,TrialType.FBK,1,2,R2,False,,12.5,1.0,13.5,
8,PhaseType.ID,TrialType.ITI,1,2,R2,False,,13.5,2.0,15.5,
9,PhaseType.ID,TrialType.SHOW,1,3,L1,False,,15.5,1.5,17.0,L
10,PhaseType.ID,TrialType.FBK,1,3,L1,False,,17.0,1.0,18.0,
11,PhaseType.ID,TrialType.ITI,1,3,L1,False,,18.0,2.0,20.0,
12,PhaseType.ID,TrialType.SHOW,1,4,L0,False,,20.0,1.5,21.5,L
13,PhaseType.ID,TrialType.FBK,1,4,L0,False,,21.5,1.0,22.5,
14,PhaseType.ID,TrialType.ITI,1,4,L0,False,,22.5,2.0,24.5,
15,PhaseType.ID,TrialType.SHOW,1,5,R0,False,,24.5,1.5,26.0,R
16,PhaseType.ID,TrialType.FBK,1,5,R0,False,,26.0,1.0,27.0,
17,PhaseType.ID,TrialType.ITI,1,5,R0,False,,27.0,1.0,28.0,
18,PhaseType.ID,TrialType.SHOW,1,6,L1,False,,28.0,1.5,29.5,L
19,PhaseType.ID,TrialType.FBK,1,6,L1,False,,29.5,1.0,30.5,
20,PhaseType.ID,TrialType.ITI,1,6,L1,False,,30.5,1.0,31.5,
21,PhaseType.ID,TrialType.SHOW,1,7,R1,False,,31.5,1.5,33.0,R
22,PhaseType.ID,TrialType.FBK,1,7,R1,False,,33.0,1.0,34.0,
23,PhaseType.ID,TrialType.ITI,1,7,R1,False,,34.0,5.0,39.0,
24,PhaseType.ID,TrialType.SHOW,1,8,R2,False,,39.0,1.5,40.5,R
25,PhaseType.ID,TrialType.FBK,1,8,R2,False,,40.5,1.0,41.5,
26,PhaseType.ID,TrialType.ITI,1,8,R2,False,,41.5,1.0,42.5,
27,PhaseType.ID,TrialType.SHOW,1,9,R1,False,,42.5,1.5,44.0,R
28,PhaseType.ID,TrialType.FBK,1,9,R1,False,,44.0,1.0,45.0,
29,PhaseType.ID,TrialType.ITI,1,9,R1,False,,45.0,1.0,46.0,
30,PhaseType.ID,TrialType.SHOW,1,10,R0,False,,46.0,1.5,47.5,R
31,PhaseType.ID,TrialType.FBK,1,10,R0,False,,47.5,1.0,48.5,
32,PhaseType.ID,TrialType.ITI,1,10,R0,False,,48.5,5.0,53.5,
33,PhaseType.ID,TrialType.SHOW,1,11,L2,False,,53.5,1.5,55.0,L
34,PhaseType.ID,TrialType.FBK,1,11,L2,False,,55.0,1.0,56.0,
35,PhaseType.ID,TrialType.ITI,1,11,L2,False,,56.0,1.0,57.0,
36,PhaseType.ID,TrialType.SCORE,1,-1,,False,,57.0,2.0,59.0,
