,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.DD,TrialType.GRID,1,-1,L0,False,L2,3.0,5.0,8.0,
1,PhaseType.DD,TrialType.SHOW,1,0,R2,False,,8.0,1.5,9.5,R
2,PhaseType.DD,TrialType.ITI,1,0,R2,False,,9.5,1.0,10.5,
3,PhaseType.DD,TrialType.SHOW,1,1,R0,False,,10.5,1.5,12.0,R
4,PhaseType.DD,TrialType.ITI,1,1,R0,False,,12.0,1.0,13.0,
5,PhaseType.DD,TrialType.SHOW,1,2,R1,False,,13.0,1.5,14.5,R
6,PhaseType.DD,TrialType.ITI,1,2,R1,False,,14.5,2.0,16.5,
7,PhaseType.DD,TrialType.SHOW,1,3,L1,False,,16.5,1.5,18.0,L
8,PhaseType.DD,TrialType.ITI,1,3,L1,False,,18.0,2.0,20.0,
9,PhaseType.DD,TrialType.SHOW,1,4,R2,False,,20.0,1.5,21.5,R
10,PhaseType.DD,TrialType.ITI,1,4,R2,False,,21.5,1.0,22.5,
11,PhaseType.DD,TrialType.SHOW,1,5,R0,False,,22.5,1.5,24.0,R
12,PhaseType.DD,TrialType.ITI,1,5,R0,False,,24.0,1.0,25.0,
13,PhaseType.DD,TrialType.SHOW,1,6,L1,False,,25.0,1.5,26.5,L
14,PhaseType.DD,TrialType.ITI,1,6,L1,False,,26.5,5.0,31.5,
15,PhaseType.DD,TrialType.SHOW,1,7,R1,False,,31.5,1.5,33.0,R
16,PhaseType.DD,TrialType.ITI,1,7,R1,False,,33.0,1.0,34.0,
17,PhaseType.DD,TrialType.SHOW,1,8,L0,True,,34.0,1.5,35.5,
18,PhaseType.DD,TrialType.ITI,1,8,L0,False,,35.5,2.0,37.5,
19,PhaseType.DD,TrialType.SHOW,1,9,L2,True,,37.5,1.5,39.0,
20,PhaseType.DD,TrialType.ITI,1,9,L2,False,,39.0,2.0,41.0,
21,PhaseType.DD,TrialType.SHOW,1,10,L0,True,,41.0,1.5,42.5,
22,PhaseType.DD,TrialType.ITI,1,10,L0,False,,42.5,5.0,47.5,
23,PhaseType.DD,TrialType.SHOW,1,11,L2,True,,47.5,1.5,49.0,
24,PhaseType.DD,TrialType.ITI,1,11,L2,False,,49.0,1.0,50.0,
25,PhaseType.DD,TrialType.SCORE,1,-1,,False,,50.0,2.0,52.0,
26,PhaseType.DD,TrialType.GRID,1,-1,L0,False,L2,52.0,5.0,57.0,
27,PhaseType.DD,TrialType.SHOW,1,0,L1,False,,57.0,1.5,58.5,L
28,PhaseType.DD,TrialType.ITI,1,0,L1,False,,58.5,1.0,59.5,
29,PhaseType.DD,TrialType.SHOW,1,1,L1,False,,59.5,1.5,61.0,L
30,PhaseType.DD,TrialType.ITI,1,1,L1,False,,61.0,1.0,62.0,
31,PhaseType.DD,TrialType.SHOW,1,2,R0,False,,62.0,1.5,63.5,R
32,PhaseType.DD,TrialType.ITI,1,2,R0,False,,63.5,5.0,68.5,
33,PhaseType.DD,TrialType.SHOW,1,3,R1,False,,68.5,1.5,70.0,R
34,PhaseType.DD,TrialType.ITI,1,3,R1,False,,70.0,1.0,71.0,
35,PhaseType.DD,TrialType.SHOW,1,4,L0,True,,71.0,1.5,72.5,
36,PhaseType.DD,TrialType.ITI,1,4,L0,False,,72.5,1.0,73.5,
37,PhaseType.DD,TrialType.SHOW,1,5,L2,True,,73.5,1.5,75.0,
38,PhaseType.DD,TrialType.ITI,1,5,L2,False,,75.0,1.0,76.0,
39,PhaseType.DD,TrialType.SHOW,1,6,R2,False,,76.0,1.5,77.5,R
40,PhaseType.DD,TrialType.ITI,1,6,R2,False,,77.5,2.0,79.5,
41,PhaseType.DD,TrialType.SHOW,1,7,R1,False,,79.5,1.5,81.0,R
42,PhaseType.DD,TrialType.ITI,1,7,R1,False,,81.0,1.0,82.0,
43,PhaseType.DD,TrialType.SHOW,1,8,L2,True,,82.0,1.5,83.5,
44,PhaseType.DD,TrialType.ITI,1,8,L2,False,,83.5,2.0,85.5,
45,PhaseType.DD,TrialType.SHOW,1,9,R0,False,,85.5,1.5,87.0,R
46,PhaseType.DD,TrialType.ITI,1,9,R0,False,,87.0,2.0,89.0,
47,PhaseType.DD,TrialType.SHOW,1,10,R2,False,,89.0,1.5,90.5,R
48,PhaseType.DD,TrialType.ITI,1,10,R2,False,,90.5,2.0,92.5,
49,PhaseType.DD,TrialType.SHOW,1,11,L0,True,,92.5,1.5,94.0,
50,PhaseType.DD,TrialType.ITI,1,11,L0,False,,94.0,5.0,99.0,
51,PhaseType.DD,TrialType.SCORE,1,-1,,False,,99.0,2.0,101.0,
52,PhaseType.DD,TrialType.GRID,1,-1,R1,False,R2,101.0,5.0,106.0,
53,PhaseType.DD,TrialType.SHOW,1,0,L2,False,,106.0,1.5,107.5,L
54,PhaseType.DD,TrialType.ITI,1,0,L2,False,,107.5,1.0,108.5,
55,PhaseType.DD,TrialType.SHOW,1,1,L0,False,,108.5,1.5,110.0,L
56,PhaseType.DD,TrialType.ITI,1,1,L0,False,,110.0,1.0,111.0,
57,PhaseType.DD,TrialType.SHOW,1,2,L2,False,,111.0,1.5,112.5,L
58,PhaseType.DD,TrialType.ITI,1,2,L2,False,,112.5,1.0,113.5,
59,PhaseType.DD,TrialType.SHOW,1,3,R0,False,,113.5,1.5,115.0,R
60,PhaseType.DD,TrialType.ITI,1,3,R0,False,,115.0,5.0,120.0,
61,PhaseType.DD,TrialType.SHOW,1,4,L0,False,,120.0,1.5,121.5,L
62,PhaseType.DD,TrialType.ITI,1,4,L0,False,,121.5,1.0,122.5,
63,PhaseType.DD,TrialType.SHOW,1,5,R2,True,,122.5,1.5,124.0,
64,PhaseType.DD,TrialType.ITI,1,5,R2,False,,124.0,2.0,126.0,
65,PhaseType.DD,TrialType.SHOW,1,6,L1,False,,126.0,1.5,127.5,L
66,PhaseType.DD,TrialType.ITI,1,6,L1,False,,127.5,5.0,132.5,
67,PhaseType.DD,TrialType.SHOW,1,7,R2,True,,132.5,1.5,134.0,
68,PhaseType.DD,TrialType.ITI,1,7,R2,False,,134.0,1.0,135.0,
69,PhaseType.DD,TrialType.SHOW,1,8,R1,True,,135.0,1.5,136.5,
70,PhaseType.DD,TrialType.ITI,1,8,R1,False,,136.5,1.0,137.5,
71,PhaseType.DD,TrialType.SHOW,1,9,R0,False,,137.5,1.5,139.0,R
72,PhaseType.DD,TrialType.ITI,1,9,R0,False,,139.0,2.0,141.0,
73,PhaseType.DD,TrialType.SHOW,1,10,L1,False,,141.0,1.5,142.5,L
74,PhaseType.DD,TrialType.ITI,1,10,L1,False,,142.5,2.0,144.5,
75,PhaseType.DD,TrialType.SHOW,1,11,R1,True,,144.5,1.5,146.0,
76,PhaseType.DD,TrialType.ITI,1,11,R1,False,,146.0,2.0,148.0,
77,PhaseType.DD,TrialType.SCORE,1,-1,,False,,148.0,2.0,150.0,
78,PhaseType.DD,TrialType.GRID,1,-1,L1,False,R0,150.0,5.0,155.0,
79,PhaseType.DD,TrialType.SHOW,1,0,R2,False,,155.0,1.5,156.5,R
80,PhaseType.DD,TrialType.ITI,1,0,R2,False,,156.5,1.0,157.5,
81,PhaseType.DD,TrialType.SHOW,1,1,L0,False,,157.5,1.5,159.0,L
82,PhaseType.DD,TrialType.ITI,1,1,L0,False,,159.0,1.0,160.0,
83,PhaseType.DD,TrialType.SHOW,1,2,L2,False,,160.0,1.5,161.5,L
84,PhaseType.DD,TrialType.ITI,1,2,L2,False,,161.5,2.0,163.5,
85,PhaseType.DD,TrialType.SHOW,1,3,R0,True,,163.5,1.5,165.0,
86,PhaseType.DD,TrialType.ITI,1,3,R0,False,,165.0,1.0,166.0,
87,PhaseType.DD,TrialType.SHOW,1,4,R1,False,,166.0,1.5,167.5,R
88,PhaseType.DD,TrialType.ITI,1,4,R1,False,,167.5,5.0,172.5,
89,PhaseType.DD,TrialType.SHOW,1,5,L0,False,,172.5,1.5,174.0,L
90,PhaseType.DD,TrialType.ITI,1,5,L0,False,,174.0,1.0,175.0,
91,PhaseType.DD,TrialType.SHOW,1,6,R0,True,,175.0,1.5,176.5,
92,PhaseType.DD,TrialType.ITI,1,6,R0,False,,176.5,2.0,178.5,
93,PhaseType.DD,TrialType.SHOW,1,7,L1,True,,178.5,1.5,180.0,
94,PhaseType.DD,TrialType.ITI,1,7,L1,False,,180.0,2.0,182.0,
95,PhaseType.DD,TrialType.SHOW,1,8,R1,False,,182.0,1.5,183.5,R
96,PhaseType.DD,TrialType.ITI,1,8,R1,False,,183.5,2.0,185.5,
97,PhaseType.DD,TrialType.SHOW,1,9,L2,False,,185.5,1.5,187.0,L
98,PhaseType.DD,TrialType.ITI,1,9,L2,False,,187.0,1.0,188.0,
99,PhaseType.DD,TrialType.SHOW,1,10,L1,True,,188.0,1.5,189.5,
100,PhaseType.DD,TrialType.ITI,1,10,L1,False,,189.5,1.0,190.5,
101,PhaseType.DD,TrialType.SHOW,1,11,R2,False,,190.5,1.5,192.0,R
102,PhaseType.DD,TrialType.ITI,1,11,R2,False,,192.0,5.0,197.0,
103,PhaseType.DD,TrialType.SCORE,1,-1,,False,,197.0,2.0,199.0,
104,PhaseType.DD,TrialType.GRID,1,-1,L1,False,R0,199.0,5.0,204.0,
105,PhaseType.DD,TrialType.SHOW,1,0,L0,False,,204.0,1.5,205.5,L
106,PhaseType.DD,TrialType.ITI,1,0,L0,False,,205.5,1.0,206.5,
107,PhaseType.DD,TrialType.SHOW,1,1,L1,True,,206.5,1.5,208.0,
108,PhaseType.DD,TrialType.ITI,1,1,L1,False,,208.0,2.0,210.0,
109,PhaseType.DD,TrialType.SHOW,1,2,R1,False,,210.0,1.5,211.5,R
110,PhaseType.DD,TrialType.ITI,1,2,R1,False,,211.5,1.0,212.5,
111,PhaseType.DD,TrialType.SHOW,1,3,L2,False,,212.5,1.5,214.0,L
112,PhaseType.DD,TrialType.ITI,1,3,L2,False,,214.0,2.0,216.0,
113,PhaseType.DD,TrialType.SHOW,1,4,L0,False,,216.0,1.5,217.5,L
114,PhaseType.DD,TrialType.ITI,1,4,L0,False,,217.5,5.0,222.5,
115,PhaseType.DD,TrialType.SHOW,1,5,R2,False,,222.5,1.5,224.0,R
116,PhaseType.DD,TrialType.ITI,1,5,R2,False,,224.0,2.0,226.0,
117,PhaseType.DD,TrialType.SHOW,1,6,R1,False,,226.0,1.5,227.5,R
118,PhaseType.DD,TrialType.ITI,1,6,R1,False,,227.5,1.0,228.5,
119,PhaseType.DD,TrialType.SHOW,1,7,L2,False,,228.5,1.5,230.0,L
120,PhaseType.DD,TrialType.ITI,1,7,L2,False,,230.0,5.0,235.0,
121,PhaseType.DD,TrialType.SHOW,1,8,R0,True,,235.0,1.5,236.5,
122,PhaseType.DD,TrialType.ITI,1,8,R0,False,,236.5,1.0,237.5,
123,PhaseType.DD,TrialType.SHOW,1,9,R0,True,,237.5,1.5,239.0,
124,PhaseType.DD,TrialType.ITI,1,9,R0,False,,239.0,1.0,240.0,
