,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.DD,TrialType.GRID,1,-1,L0,False,R2,3.0,5.0,8.0,
1,PhaseType.DD,TrialType.SHOW,1,0,R1,False,,8.0,1.5,9.5,R
2,PhaseType.DD,TrialType.ITI,1,0,R1,False,,9.5,1.0,10.5,
3,PhaseType.DD,TrialType.SHOW,1,1,L1,False,,10.5,1.5,12.0,L
4,PhaseType.DD,TrialType.ITI,1,1,L1,False,,12.0,5.0,17.0,
5,PhaseType.DD,TrialType.SHOW,1,2,R2,True,,17.0,1.5,18.5,
6,PhaseType.DD,TrialType.ITI,1,2,R2,False,,18.5,1.0,19.5,
7,PhaseType.DD,TrialType.SHOW,1,3,R1,False,,19.5,1.5,21.0,R
8,PhaseType.DD,TrialType.ITI,1,3,R1,False,,21.0,1.0,22.0,
9,PhaseType.DD,TrialType.SHOW,1,4,L2,False,,22.0,1.5,23.5,L
10,PhaseType.DD,TrialType.ITI,1,4,L2,False,,23.5,2.0,25.5,
11,PhaseType.DD,TrialType.SHOW,1,5,R0,False,,25.5,1.5,27.0,R
12,PhaseType.DD,TrialType.ITI,1,5,R0,False,,27.0,1.0,28.0,
13,PhaseType.DD,TrialType.SHOW,1,6,L1,False,,28.0,1.5,29.5,L
14,PhaseType.DD,TrialType.ITI,1,6,L1,False,,29.5,2.0,31.5,
15,PhaseType.DD,TrialType.SHOW,1,7,L0,True,,31.5,1.5,33.0,
16,PhaseType.DD,TrialType.ITI,1,7,L0,False,,33.0,2.0,35.0,
17,PhaseType.DD,TrialType.SHOW,1,8,L0,True,,35.0,1.5,36.5,
18,PhaseType.DD,TrialType.ITI,1,8,L0,False,,36.5,1.0,37.5,
19,PhaseType.DD,TrialType.SHOW,1,9,R2,True,,37.5,1.5,39.0,
20,PhaseType.DD,TrialType.ITI,1,9,R2,False,,39.0,5.0,44.0,
21,PhaseType.DD,TrialType.SHOW,1,10,R0,False,,44.0,1.5,45.5,R
22,PhaseType.DD,TrialType.ITI,1,10,R0,False,,45.5,2.0,47.5,
