,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.DD,TrialType.GRID,1,-1,L2,False,R1,3.0,5.0,8.0,
1,PhaseType.DD,TrialType.SHOW,1,0,R2,False,,8.0,1.5,9.5,R
2,PhaseType.DD,TrialType.ITI,1,0,R2,False,,9.5,2.0,11.5,
3,PhaseType.DD,TrialType.SHOW,1,1,R2,False,,11.5,1.5,13.0,R
4,PhaseType.DD,TrialType.ITI,1,1,R2,False,,13.0,1.0,14.0,
5,PhaseType.DD,TrialType.SHOW,1,2,R1,True,,14.0,1.5,15.5,
6,PhaseType.DD,TrialType.ITI,1,2,R1,False,,15.5,1.0,16.5,
7,PhaseType.DD,TrialType.SHOW,1,3,L2,True,,16.5,1.5,18.0,
8,PhaseType.DD,TrialType.ITI,1,3,L2,False,,18.0,5.0,23.0,
9,PhaseType.DD,TrialType.SHOW,1,4,L2,True,,23.0,1.5,24.5,
10,PhaseType.DD,TrialType.ITI,1,4,L2,False,,24.5,5.0,29.5,
11,PhaseType.DD,TrialType.SHOW,1,5,R0,False,,29.5,1.5,31.0,R
12,PhaseType.DD,TrialType.ITI,1,5,R0,False,,31.0,2.0,33.0,
13,PhaseType.DD,TrialType.SHOW,1,6,L0,False,,33.0,1.5,34.5,L
14,PhaseType.DD,TrialType.ITI,1,6,L0,False,,34.5,2.0,36.5,
15,PhaseType.DD,TrialType.SHOW,1,7,L0,False,,36.5,1.5,38.0,L
16,PhaseType.DD,TrialType.ITI,1,7,L0,False,,38.0,1.0,39.0,
17,PhaseType.DD,TrialType.SHOW,1,8,R1,True,,39.0,1.5,40.5,
18,PhaseType.DD,TrialType.ITI,1,8,R1,False,,40.5,1.0,41.5,
19,PhaseType.DD,TrialType.SHOW,1,9,L1,False,,41.5,1.5,43.0,L
20,PhaseType.DD,TrialType.ITI,1,9,L1,False,,43.0,1.0,44.0,
21,PhaseType.DD,TrialType.SHOW,1,10,R0,False,,44.0,1.5,45.5,R
22,PhaseType.DD,TrialType.ITI,1,10,R0,False,,45.5,2.0,47.5,
23,PhaseType.DD,TrialType.SHOW,1,11,L1,False,,47.5,1.5,49.0,L
24,PhaseType.DD,TrialType.ITI,1,11,L1,False,,49.0,1.0,50.0,
25,PhaseType.DD,TrialType.SCORE,1,-1,,False,,50.0,2.0,52.0,
26,PhaseType.DD,TrialType.GRID,1,-1,R0,False,R1,52.0,5.0,57.0,
27,PhaseType.DD,TrialType.SHOW,1,0,L0,False,,57.0,1.5,58.5,L
28,PhaseType.DD,TrialType.ITI,1,0,L0,False,,58.5,5.0,63.5,
29,PhaseType.DD,TrialType.SHOW,1,1,R2,False,,63.5,1.5,65.0,R
30,PhaseType.DD,TrialType.ITI,1,1,R2,False,,65.0,1.0,66.0,
31,PhaseType.DD,TrialType.SHOW,1,2,L1,False,,66.0,1.5,67.5,L
32,PhaseType.DD,TrialType.ITI,1,2,L1,False,,67.5,1.0,68.5,
33,PhaseType.DD,TrialType.SHOW,1,3,L1,False,,68.5,1.5,70.0,L
34,PhaseType.DD,TrialType.ITI,1,3,L1,False,,70.0,2.0,72.0,
35,PhaseType.DD,TrialType.SHOW,1,4,R0,True,,72.0,1.5,73.5,
36,PhaseType.DD,TrialType.ITI,1,4,R0,False,,73.5,1.0,74.5,
37,PhaseType.DD,TrialType.SHOW,1,5,R1,True,,74.5,1.5,76.0,
38,PhaseType.DD,TrialType.ITI,1,5,R1,False,,76.0,5.0,81.0,
39,PhaseType.DD,TrialType.SHOW,1,6,L2,False,,81.0,1.5,82.5,L
40,PhaseType.DD,TrialType.ITI,1,6,L2,False,,82.5,2.0,84.5,
41,PhaseType.DD,TrialType.SHOW,1,7,L0,False,,84.5,1.5,86.0,L
42,PhaseType.DD,TrialType.ITI,1,7,L0,False,,86.0,2.0,88.0,
43,PhaseType.DD,TrialType.SHOW,1,8,R1,True,,88.0,1.5,89.5,
44,PhaseType.DD,TrialType.ITI,1,8,R1,False,,89.5,2.0,91.5,
45,PhaseType.DD,TrialType.SHOW,1,9,R0,True,,91.5,1.5,93.0,
46,PhaseType.DD,TrialType.ITI,1,9,R0,False,,93.0,1.0,94.0,
47,PhaseType.DD,TrialType.SHOW,1,10,R2,False,,94.0,1.5,95.5,R
48,PhaseType.DD,TrialType.ITI,1,10,R2,False,,95.5,1.0,96.5,
49,PhaseType.DD,TrialType.SHOW,1,11,L2,False,,96.5,1.5,98.0,L
50,PhaseType.DD,TrialType.ITI,1,11,L2,False,,98.0,1.0,99.0,
51,PhaseType.DD,TrialType.SCORE,1,-1,,False,,99.0,2.0,101.0,
52,PhaseType.DD,TrialType.GRID,1,-1,R0,False,R2,101.0,5.0,106.0,
53,PhaseType.DD,TrialType.SHOW,1,0,L1,False,,106.0,1.5,107.5,L
