,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.DD,TrialType.GRID,1,-1,L2,False,R1,3.0,5.0,8.0,
1,PhaseType.DD,TrialType.SHOW,1,0,R0,False,,8.0,1.5,9.5,R
2,PhaseType.DD,TrialType.ITI,1,0,R0,False,,9.5,1.0,10.5,
3,PhaseType.DD,TrialType.SHOW,1,1,L1,False,,10.5,1.5,12.0,L
4,PhaseType.DD,TrialType.ITI,1,1,L1,False,,12.0,2.0,14.0,
5,PhaseType.DD,TrialType.SHOW,1,2,R2,False,,14.0,1.5,15.5,R
6,PhaseType.DD,TrialType.ITI,1,2,R2,False,,15.5,2.0,17.5,
7,PhaseType.DD,TrialType.SHOW,1,3,L2,True,,17.5,1.5,19.0,
8,PhaseType.DD,TrialType.ITI,1,3,L2,False,,19.0,1.0,20.0,
9,PhaseType.DD,TrialType.SHOW,1,4,L2,True,,20.0,1.5,21.5,
10,PhaseType.DD,TrialType.ITI,1,4,L2,False,,21.5,1.0,22.5,
11,PhaseType.DD,TrialType.SHOW,1,5,R1,True,,22.5,1.5,24.0,
12,PhaseType.DD,TrialType.ITI,1,5,R1,False,,24.0,1.0,25.0,
13,PhaseType.DD,TrialType.SHOW,1,6,R0,False,,25.0,1.5,26.5,R
14,PhaseType.DD,TrialType.ITI,1,6,R0,False,,26.5,1.0,27.5,
15,PhaseType.DD,TrialType.SHOW,1,7,L0,False,,27.5,1.5,29.0,L
16,PhaseType.DD,TrialType.ITI,1,7,L0,False,,29.0,5.0,34.0,
17,PhaseType.DD,TrialType.SHOW,1,8,R2,False,,34.0,1.5,35.5,R
18,PhaseType.DD,TrialType.ITI,1,8,R2,False,,35.5,2.0,37.5,
19,PhaseType.DD,TrialType.SHOW,1,9,L0,False,,37.5,1.5,39.0,L
20,PhaseType.DD,TrialType.ITI,1,9,L0,False,,39.0,5.0,44.0,
21,PhaseType.DD,TrialType.SHOW,1,10,R1,True,,44.0,1.5,45.5,
22,PhaseType.DD,TrialType.ITI,1,10,R1,False,,45.5,2.0,47.5,
23,PhaseType.DD,TrialType.SHOW,1,11,L1,False,,47.5,1.5,49.0,L
24,PhaseType.DD,TrialType.ITI,1,11,L1,False,,49.0,1.0,50.0,
25,PhaseType.DD,TrialType.SCORE,1,-1,,False,,50.0,2.0,52.0,
26,PhaseType.DD,TrialType.GRID,1,-1,L2,False,R0,52.0,5.0,57.0,
27,PhaseType.DD,TrialType.SHOW,1,0,R1,False,,57.0,1.5,58.5,R
28,PhaseType.DD,TrialType.ITI,1,0,R1,False,,58.5,5.0,63.5,
29,PhaseType.DD,TrialType.SHOW,1,1,R1,False,,63.5,1.5,65.0,R
30,PhaseType.DD,TrialType.ITI,1,1,R1,False,,65.0,5.0,70.0,
31,PhaseType.DD,TrialType.SHOW,1,2,L2,True,,70.0,1.5,71.5,
32,PhaseType.DD,TrialType.ITI,1,2,L2,False,,71.5,1.0,72.5,
33,PhaseType.DD,TrialType.SHOW,1,3,L1,False,,72.5,1.5,74.0,L
34,PhaseType.DD,TrialType.ITI,1,3,L1,False,,74.0,2.0,76.0,
35,PhaseType.DD,TrialType.SHOW,1,4,R0,True,,76.0,1.5,77.5,
36,PhaseType.DD,TrialType.ITI,1,4,R0,False,,77.5,1.0,78.5,
37,PhaseType.DD,TrialType.SHOW,1,5,R0,True,,78.5,1.5,80.0,
38,PhaseType.DD,TrialType.ITI,1,5,R0,False,,80.0,2.0,82.0,
39,PhaseType.DD,TrialType.SHOW,1,6,L2,True,,82.0,1.5,83.5,
40,PhaseType.DD,TrialType.ITI,1,6,L2,False,,83.5,1.0,84.5,
41,PhaseType.DD,TrialType.SHOW,1,7,R2,False,,84.5,1.5,86.0,R
42,PhaseType.DD,TrialType.ITI,1,7,R2,False,,86.0,1.0,87.0,
43,PhaseType.DD,TrialType.SHOW,1,8,L1,False,,87.0,1.5,88.5,L
44,PhaseType.DD,TrialType.ITI,1,8,L1,False,,88.5,2.0,90.5,
45,PhaseType.DD,TrialType.SHOW,1,9,L0,False,,90.5,1.5,92.0,L
46,PhaseType.DD,TrialType.ITI,1,9,L0,False,,92.0,1.0,93.0,
47,PhaseType.DD,TrialType.SHOW,1,10,R2,False,,93.0,1.5,94.5,R
48,PhaseType.DD,TrialType.ITI,1,10,R2,False,,94.5,1.0,95.5,
49,PhaseType.DD,TrialType.SHOW,1,11,L0,False,,95.5,1.5,97.0,L
50,PhaseType.DD,TrialType.ITI,1,11,L0,False,,97.0,2.0,99.0,
51,PhaseType.DD,TrialType.SCORE,1,-1,,False,,99.0,2.0,101.0,
52,PhaseType.DD,TrialType.GRID,1,-1,R1,False,R2,101.0,5.0,106.0,
53,PhaseType.DD,TrialType.SHOW,1,0,R0,False,,106.0,1.5,107.5,R
54,PhaseType.DD,TrialType.ITI,1,0,R0,False,,107.5,2.0,109.5,
55,PhaseType.DD,TrialType.SHOW,1,1,R2,True,,109.5,1.5,111.0,
56,PhaseType.DD,TrialType.ITI,1,1,R2,False,,111.0,1.0,112.0,
57,PhaseType.DD,TrialType.SHOW,1,2,L2,False,,112.0,1.5,113.5,L
58,PhaseType.DD,TrialType.ITI,1,2,L2,False,,113.5,2.0,115.5,
