,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.DD,TrialType.GRID,1,-1,L1,False,L2,3.0,5.0,8.0,
1,PhaseType.DD,TrialType.SHOW,1,0,R2,False,,8.0,1.5,9.5,R
2,PhaseType.DD,TrialType.ITI,1,0,R2,False,,9.5,1.0,10.5,
3,PhaseType.DD,TrialType.SHOW,1,1,R1,False,,10.5,1.5,12.0,R
4,PhaseType.DD,TrialType.ITI,1,1,R1,False,,12.0,1.0,13.0,
5,PhaseType.DD,TrialType.SHOW,1,2,L0,False,,13.0,1.5,14.5,L
6,PhaseType.DD,TrialType.ITI,1,2,L0,False,,14.5,5.0,19.5,
7,PhaseType.DD,TrialType.SHOW,1,3,R0,False,,19.5,1.5,21.0,R
8,PhaseType.DD,TrialType.ITI,1,3,R0,False,,21.0,1.0,22.0,
9,PhaseType.DD,TrialType.SHOW,1,4,L0,False,,22.0,1.5,23.5,L
10,PhaseType.DD,TrialType.ITI,1,4,L0,False,,23.5,5.0,28.5,
11,PhaseType.DD,TrialType.SHOW,1,5,R0,False,,28.5,1.5,30.0,R
12,PhaseType.DD,TrialType.ITI,1,5,R0,False,,30.0,1.0,31.0,
13,PhaseType.DD,TrialType.SHOW,1,6,R2,False,,31.0,1.5,32.5,R
14,PhaseType.DD,TrialType.ITI,1,6,R2,False,,32.5,1.0,33.5,
15,PhaseType.DD,TrialType.SHOW,1,7,R1,False,,33.5,1.5,35.0,R
16,PhaseType.DD,TrialType.ITI,1,7,R1,False,,35.0,1.0,36.0,
17,PhaseType.DD,TrialType.SHOW,1,8,L1,True,,36.0,1.5,37.5,
18,PhaseType.DD,TrialType.ITI,1,8,L1,False,,37.5,2.0,39.5,
19,PhaseType.DD,TrialType.SHOW,1,9,L2,True,,39.5,1.5,41.0,
20,PhaseType.DD,TrialType.ITI,1,9,L2,False,,41.0,2.0,43.0,
21,PhaseType.DD,TrialType.SHOW,1,10,L1,True,,43.0,1.5,44.5,
22,PhaseType.DD,TrialType.ITI,1,10,L1,False,,44.5,2.0,46.5,
23,PhaseType.DD,TrialType.SHOW,1,11,L2,True,,46.5,1.5,48.0,
24,PhaseType.DD,TrialType.ITI,1,11,L2,False,,48.0,2.0,50.0,
25,PhaseType.DD,TrialType.SCORE,1,-1,,False,,50.0,2.0,52.0,
