,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.DD,TrialType.GRID,1,-1,L1,False,R2,3.0,5.0,8.0,
1,PhaseType.DD,TrialType.SHOW,1,0,R0,False,,8.0,1.5,9.5,R
2,PhaseType.DD,TrialType.ITI,1,0,R0,False,,9.5,1.0,10.5,
3,PhaseType.DD,TrialType.SHOW,1,1,L2,False,,10.5,1.5,12.0,L
4,PhaseType.DD,TrialType.ITI,1,1,L2,False,,12.0,2.0,14.0,
5,PhaseType.DD,TrialType.SHOW,1,2,L2,False,,14.0,1.5,15.5,L
6,PhaseType.DD,TrialType.ITI,1,2,L2,False,,15.5,5.0,20.5,
7,PhaseType.DD,TrialType.SHOW,1,3,L1,True,,20.5,1.5,22.0,
8,PhaseType.DD,TrialType.ITI,1,3,L1,False,,22.0,1.0,23.0,
9,PhaseType.DD,TrialType.SHOW,1,4,R0,False,,23.0,1.5,24.5,R
10,PhaseType.DD,TrialType.ITI,1,4,R0,False,,24.5,1.0,25.5,
11,PhaseType.DD,TrialType.SHOW,1,5,L0,False,,25.5,1.5,27.0,L
12,PhaseType.DD,TrialType.ITI,1,5,L0,False,,27.0,5.0,32.0,
13,PhaseType.DD,TrialType.SHOW,1,6,R2,True,,32.0,1.5,33.5,
14,PhaseType.DD,TrialType.ITI,1,6,R2,False,,33.5,1.0,34.5,
15,PhaseType.DD,TrialType.SHOW,1,7,R1,False,,34.5,1.5,36.0,R
16,PhaseType.DD,TrialType.ITI,1,7,R1,False,,36.0,2.0,38.0,
17,PhaseType.DD,TrialType.SHOW,1,8,L0,False,,38.0,1.5,39.5,L
18,PhaseType.DD,TrialType.ITI,1,8,L0,False,,39.5,2.0,41.5,
19,PhaseType.DD,TrialType.SHOW,1,9,R1,False,,41.5,1.5,43.0,R
20,PhaseType.DD,TrialType.ITI,1,9,R1,False,,43.0,1.0,44.0,
21,PhaseType.DD,TrialType.SHOW,1,10,L1,True,,44.0,1.5,45.5,
22,PhaseType.DD,TrialType.ITI,1,10,L1,False,,45.5,1.0,46.5,
23,PhaseType.DD,TrialType.SHOW,1,11,R2,True,,46.5,1.5,48.0,
24,PhaseType.DD,TrialType.ITI,1,11,R2,False,,48.0,2.0,50.0,
