,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.OD,TrialType.SHOW,1,0,R0,True,L0,3,2,5,L
1,PhaseType.OD,TrialType.ITI,1,0,R0,False,L0,5,2,7,
2,PhaseType.OD,TrialType.SHOW,1,1,L0,True,R0,7,2,9,L
3,PhaseType.OD,TrialType.ITI,1,1,L0,False,R0,9,1,10,
4,PhaseType.OD,TrialType.SHOW,1,2,R0,False,L0,10,2,12,R
5,PhaseType.OD,TrialType.ITI,1,2,R0,False,L0,12,1,13,
6,PhaseType.OD,TrialType.SHOW,1,3,L0,False,R0,13,2,15,L
7,PhaseType.OD,TrialType.ITI,1,3,L0,False,R0,15,1,16,
8,PhaseType.OD,TrialType.SHOW,1,4,R1,True,L0,16,2,18,L
9,PhaseType.OD,TrialType.ITI,1,4,R1,False,L0,18,1,19,
10,PhaseType.OD,TrialType.SHOW,1,5,L0,True,R1,19,2,21,L
11,PhaseType.OD,TrialType.ITI,1,5,L0,False,R1,21,2,23,
12,PhaseType.OD,TrialType.SHOW,1,6,R1,False,L0,23,2,25,R
13,PhaseType.OD,TrialType.ITI,1,6,R1,False,L0,25,5,30,
14,PhaseType.OD,TrialType.SHOW,1,7,L0,False,R1,30,2,32,L
15,PhaseType.OD,TrialType.ITI,1,7,L0,False,R1,32,2,34,
16,PhaseType.OD,TrialType.SHOW,1,8,R0,True,L1,34,2,36,L
17,PhaseType.OD,TrialType.ITI,1,8,R0,False,L1,36,2,38,
18,PhaseType.OD,TrialType.SHOW,1,9,L1,True,R0,38,2,40,L
19,PhaseType.OD,TrialType.ITI,1,9,L1,False,R0,40,5,45,
20,PhaseType.OD,TrialType.SHOW,1,10,R0,False,L1,45,2,47,R
21,PhaseType.OD,TrialType.ITI,1,10,R0,False,L1,47,1,48,
22,PhaseType.OD,TrialType.SHOW,1,11,L1,False,R0,48,2,50,L
23,PhaseType.OD,TrialType.ITI,1,11,L1,False,R0,50,2,52,
24,PhaseType.OD,TrialType.SHOW,1,12,R1,True,L1,52,2,54,L
25,PhaseType.OD,TrialType.ITI,1,12,R1,False,L1,54,1,55,
26,PhaseType.OD,TrialType.SHOW,1,13,L1,True,R1,55,2,57,L
27,PhaseType.OD,TrialType.ITI,1,13,L1,False,R1,57,1,58,
28,PhaseType.OD,TrialType.SHOW,1,14,R1,False,L1,58,2,60,R
29,PhaseType.OD,TrialType.ITI,1,14,R1,False,L1,60,2,62,
30,PhaseType.OD,TrialType.SHOW,1,15,L1,False,R1,62,2,64,L
31,PhaseType.OD,TrialType.ITI,1,15,L1,False,R1,64,1,65,
32,PhaseType.OD,TrialType.SCORE,1,-1,,False,,65,2,67,
