,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.OD,TrialType.SHOW,1,0,R0,True,L0,3,2,5,L
1,PhaseType.OD,TrialType.ITI,1,0,R0,False,L0,5,1,6,
2,PhaseType.OD,TrialType.SHOW,1,1,L0,True,R0,6,2,8,L
3,PhaseType.OD,TrialType.ITI,1,1,L0,False,R0,8,1,9,
4,PhaseType.OD,TrialType.SHOW,1,2,R0,False,L0,9,2,11,R
5,PhaseType.OD,TrialType.ITI,1,2,R0,False,L0,11,1,12,
6,PhaseType.OD,TrialType.SHOW,1,3,L0,False,R0,12,2,14,L
7,PhaseType.OD,TrialType.ITI,1,3,L0,False,R0,14,1,15,
8,PhaseType.OD,TrialType.SHOW,1,4,R1,True,L0,15,2,17,L
9,PhaseType.OD,TrialType.ITI,1,4,R1,False,L0,17,1,18,
10,PhaseType.OD,TrialType.SHOW,1,5,L0,True,R1,18,2,20,L
11,PhaseType.OD,TrialType.ITI,1,5,L0,False,R1,20,1,21,
12,PhaseType.OD,TrialType.SHOW,1,6,R1,False,L0,21,2,23,R
13,PhaseType.OD,TrialType.ITI,1,6,R1,False,L0,23,2,25,
14,PhaseType.OD,TrialType.SHOW,1,7,L0,False,R1,25,2,27,L
15,PhaseType.OD,TrialType.ITI,1,7,L0,False,R1,27,5,32,
16,PhaseType.OD,TrialType.SHOW,1,8,R0,True,L1,32,2,34,L
17,PhaseType.OD,TrialType.ITI,1,8,R0,False,L1,34,2,36,
18,PhaseType.OD,TrialType.SHOW,1,9,L1,True,R0,36,2,38,L
19,PhaseType.OD,TrialType.ITI,1,9,L1,False,R0,38,5,43,
20,PhaseType.OD,TrialType.SHOW,1,10,R0,False,L1,43,2,45,R
21,PhaseType.OD,TrialType.ITI,1,10,R0,False,L1,45,2,47,
22,PhaseType.OD,TrialType.SHOW,1,11,L1,False,R0,47,2,49,L
23,PhaseType.OD,TrialType.ITI,1,11,L1,False,R0,49,1,50,
24,PhaseType.OD,TrialType.SHOW,1,12,R1,True,L1,50,2,52,L
25,PhaseType.OD,TrialType.ITI,1,12,R1,False,L1,52,2,54,
26,PhaseType.OD,TrialType.SHOW,1,13,L1,True,R1,54,2,56,L
27,PhaseType.OD,TrialType.ITI,1,13,L1,False,R1,56,2,58,
28,PhaseType.OD,TrialType.SHOW,1,14,R1,False,L1,58,2,60,R
29,PhaseType.OD,TrialType.ITI,1,14,R1,False,L1,60,2,62,
30,PhaseType.OD,TrialType.SHOW,1,15,L1,False,R1,62,2,64,L
31,PhaseType.OD,TrialType.ITI,1,15,L1,False,R1,64,1,65,
32,PhaseType.OD,TrialType.SCORE,1,-1,,False,,65,2,67,
