,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.ID,TrialType.SHOW,1,0,R1,False,,3,2,5,R
1,PhaseType.ID,TrialType.FBK,1,0,R1,False,,5,2,7,
2,PhaseType.ID,TrialType.ITI,1,0,R1,False,,7,2,9,
3,PhaseType.ID,TrialType.SHOW,1,1,R2,False,,9,2,11,R
4,PhaseType.ID,TrialType.FBK,1,1,R2,False,,11,2,13,
5,PhaseType.ID,TrialType.ITI,1,1,R2,False,,13,1,14,
6,PhaseType.ID,TrialType.SHOW,1,2,L1,False,,14,2,16,L
7,PhaseType.ID,TrialType.FBK,1,2,L1,False,,16,2,18,
8,PhaseType.ID,TrialType.ITI,1,2,L1,False,,18,1,19,
9,PhaseType.ID,TrialType.SHOW,1,3,L2,False,,19,2,21,L
10,PhaseType.ID,TrialType.FBK,1,3,L2,False,,21,2,23,
11,PhaseType.ID,TrialType.ITI,1,3,L2,False,,23,1,24,
12,PhaseType.ID,TrialType.SHOW,1,4,L0,False,,24,2,26,L
13,PhaseType.ID,TrialType.FBK,1,4,L0,False,,26,2,28,
14,PhaseType.ID,TrialType.ITI,1,4,L0,False,,28,1,29,
15,PhaseType.ID,TrialType.SHOW,1,5,L1,False,,29,2,31,L
16,PhaseType.ID,TrialType.FBK,1,5,L1,False,,31,2,33,
17,PhaseType.ID,TrialType.ITI,1,5,L1,False,,33,1,34,
18,PhaseType.ID,TrialType.SHOW,1,6,R2,False,,34,2,36,R
19,PhaseType.ID,TrialType.FBK,1,6,R2,False,,36,2,38,
20,PhaseType.ID,TrialType.ITI,1,6,R2,False,,38,1,39,
21,PhaseType.ID,TrialType.SHOW,1,7,R0,False,,39,2,41,R
22,PhaseType.ID,TrialType.FBK,1,7,R0,False,,41,2,43,
23,PhaseType.ID,TrialType.ITI,1,7,R0,False,,43,5,48,
24,PhaseType.ID,TrialType.SHOW,1,8,R1,False,,48,2,50,R
25,PhaseType.ID,TrialType.FBK,1,8,R1,False,,50,2,52,
26,PhaseType.ID,TrialType.ITI,1,8,R1,False,,52,2,54,
27,PhaseType.ID,TrialType.SHOW,1,9,L0,False,,54,2,56,L
28,PhaseType.ID,TrialType.FBK,1,9,L0,False,,56,2,58,
29,PhaseType.ID,TrialType.ITI,1,9,L0,False,,58,2,60,
30,PhaseType.ID,TrialType.SHOW,1,10,L2,False,,60,2,62,L
31,PhaseType.ID,TrialType.FBK,1,10,L2,False,,62,2,64,
32,PhaseType.ID,TrialType.ITI,1,10,L2,False,,64,5,69,
33,PhaseType.ID,TrialType.SHOW,1,11,R0,False,,69,2,71,R
34,PhaseType.ID,TrialType.FBK,1,11,R0,False,,71,2,73,
35,PhaseType.ID,TrialType.ITI,1,11,R0,False,,73,2,75,
36,PhaseType.ID,TrialType.SCORE,1,-1,,False,,75,2,77,
37,PhaseType.ID,TrialType.SHOW,1,0,L1,False,,77,2,79,L
38,PhaseType.ID,TrialType.FBK,1,0,L1,False,,79,2,81,
39,PhaseType.ID,TrialType.ITI,1,0,L1,False,,81,1,82,
40,PhaseType.ID,TrialType.SHOW,1,1,R1,False,,82,2,84,R
41,PhaseType.ID,TrialType.FBK,1,1,R1,False,,84,2,86,
42,PhaseType.ID,TrialType.ITI,1,1,R1,False,,86,2,88,
43,PhaseType.ID,TrialType.SHOW,1,2,L2,False,,88,2,90,L
44,PhaseType.ID,TrialType.FBK,1,2,L2,False,,90,2,92,
45,PhaseType.ID,TrialType.ITI,1,2,L2,False,,92,1,93,
46,PhaseType.ID,TrialType.SHOW,1,3,L0,False,,93,2,95,L
47,PhaseType.ID,TrialType.FBK,1,3,L0,False,,95,2,97,
48,PhaseType.ID,TrialType.ITI,1,3,L0,False,,97,1,98,
49,PhaseType.ID,TrialType.SHOW,1,4,R0,False,,98,2,100,R
50,PhaseType.ID,TrialType.FBK,1,4,R0,False,,100,2,102,
51,PhaseType.ID,TrialType.ITI,1,4,R0,False,,102,1,103,
52,PhaseType.ID,TrialType.SHOW,1,5,R2,False,,103,2,105,R
53,PhaseType.ID,TrialType.FBK,1,5,R2,False,,105,2,107,
54,PhaseType.ID,TrialType.ITI,1,5,R2,False,,107,1,108,
55,PhaseType.ID,TrialType.SHOW,1,6,L2,False,,108,2,110,L
56,PhaseType.ID,TrialType.FBK,1,6,L2,False,,110,2,112,
57,PhaseType.ID,TrialType.ITI,1,6,L2,False,,112,5,117,
58,PhaseType.ID,TrialType.SHOW,1,7,L0,False,,117,2,119,L
59,PhaseType.ID,TrialType.FBK,1,7,L0,False,,119,2,121,
60,PhaseType.ID,TrialType.ITI,1,7,L0,False,,121,2,123,
61,PhaseType.ID,TrialType.SHOW,1,8,R1,False,,123,2,125,R
62,PhaseType.ID,TrialType.FBK,1,8,R1,False,,125,2,127,
63,PhaseType.ID,TrialType.ITI,1,8,R1,False,,127,1,128,
64,PhaseType.ID,TrialType.SHOW,1,9,R0,False,,128,2,130,R
65,PhaseType.ID,TrialType.FBK,1,9,R0,False,,130,2,132,
66,PhaseType.ID,TrialType.ITI,1,9,R0,False,,132,2,134,
67,PhaseType.ID,TrialType.SHOW,1,10,R2,False,,134,2,136,R
68,PhaseType.ID,TrialType.FBK,1,10,R2,False,,136,2,138,
69,PhaseType.ID,TrialType.ITI,1,10,R2,False,,138,2,140,
70,PhaseType.ID,TrialType.SHOW,1,11,L1,False,,140,2,142,L
71,PhaseType.ID,TrialType.FBK,1,11,L1,False,,142,2,144,
72,PhaseType.ID,TrialType.ITI,1,11,L1,False,,144,5,149,
73,PhaseType.ID,TrialType.SCORE,1,-1,,False,,149,2,151,
74,PhaseType.ID,TrialType.SHOW,1,0,L2,False,,151,2,153,L
75,PhaseType.ID,TrialType.FBK,1,0,L2,False,,153,2,155,
76,PhaseType.ID,TrialType.ITI,1,0,L2,False,,155,1,156,
77,PhaseType.ID,TrialType.SHOW,1,1,R1,False,,156,2,158,R
78,PhaseType.ID,TrialType.FBK,1,1,R1,False,,158,2,160,
79,PhaseType.ID,TrialType.ITI,1,1,R1,False,,160,2,162,
80,PhaseType.ID,TrialType.SHOW,1,2,L0,False,,162,2,164,L
81,PhaseType.ID,TrialType.FBK,1,2,L0,False,,164,2,166,
82,PhaseType.ID,TrialType.ITI,1,2,L0,False,,166,2,168,
83,PhaseType.ID,TrialType.SHOW,1,3,L1,False,,168,2,170,L
84,PhaseType.ID,TrialType.FBK,1,3,L1,False,,170,2,172,
