,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.ID,TrialType.SHOW,1,0,L0,False,,3,2,5,L
1,PhaseType.ID,TrialType.FBK,1,0,L0,False,,5,1,6,
2,PhaseType.ID,TrialType.ITI,1,0,L0,False,,6,2,8,
3,PhaseType.ID,TrialType.SHOW,1,1,R1,False,,8,2,10,R
4,PhaseType.ID,TrialType.FBK,1,1,R1,False,,10,1,11,
5,PhaseType.ID,TrialType.ITI,1,1,R1,False,,11,1,12,
6,PhaseType.ID,TrialType.SHOW,1,2,R0,False,,12,2,14,R
7,PhaseType.ID,TrialType.FBK,1,2,R0,False,,14,1,15,
8,PhaseType.ID,TrialType.ITI,1,2,R0,False,,15,5,20,
9,PhaseType.ID,TrialType.SHOW,1,3,L1,False,,20,2,22,L
10,PhaseType.ID,TrialType.FBK,1,3,L1,False,,22,1,23,
11,PhaseType.ID,TrialType.ITI,1,3,L1,False,,23,1,24,
12,PhaseType.ID,TrialType.SHOW,1,4,R1,False,,24,2,26,R
13,PhaseType.ID,TrialType.FBK,1,4,R1,False,,26,1,27,
14,PhaseType.ID,TrialType.ITI,1,4,R1,False,,27,2,29,
15,PhaseType.ID,TrialType.SHOW,1,5,L1,False,,29,2,31,L
16,PhaseType.ID,TrialType.FBK,1,5,L1,False,,31,1,32,
17,PhaseType.ID,TrialType.ITI,1,5,L1,False,,32,1,33,
18,PhaseType.ID,TrialType.SHOW,1,6,R2,False,,33,2,35,R
19,PhaseType.ID,TrialType.FBK,1,6,R2,False,,35,1,36,
20,PhaseType.ID,TrialType.ITI,1,6,R2,False,,36,1,37,
21,PhaseType.ID,TrialType.SHOW,1,7,L2,False,,37,2,39,L
22,PhaseType.ID,TrialType.FBK,1,7,L2,False,,39,1,40,
23,PhaseType.ID,TrialType.ITI,1,7,L2,False,,40,1,41,
24,PhaseType.ID,TrialType.SHOW,1,8,R2,False,,41,2,43,R
25,PhaseType.ID,TrialType.FBK,1,8,R2,False,,43,1,44,
26,PhaseType.ID,TrialType.ITI,1,8,R2,False,,44,1,45,
27,PhaseType.ID,TrialType.SHOW,1,9,R0,False,,45,2,47,R
28,PhaseType.ID,TrialType.FBK,1,9,R0,False,,47,1,48,
29,PhaseType.ID,TrialType.ITI,1,9,R0,False,,48,2,50,
30,PhaseType.ID,TrialType.SHOW,1,10,L2,False,,50,2,52,L
31,PhaseType.ID,TrialType.FBK,1,10,L2,False,,52,1,53,
32,PhaseType.ID,TrialType.ITI,1,10,L2,False,,53,2,55,
33,PhaseType.ID,TrialType.SHOW,1,11,L0,False,,55,2,57,L
34,PhaseType.ID,TrialType.FBK,1,11,L0,False,,57,1,58,
35,PhaseType.ID,TrialType.ITI,1,11,L0,False,,58,5,63,
36,PhaseType.ID,TrialType.SCORE,1,-1,,False,,63,2,65,
37,PhaseType.ID,TrialType.SHOW,1,0,R2,False,,65,2,67,R
38,PhaseType.ID,TrialType.FBK,1,0,R2,False,,67,1,68,
39,PhaseType.ID,TrialType.ITI,1,0,R2,False,,68,1,69,
40,PhaseType.ID,TrialType.SHOW,1,1,R1,False,,69,2,71,R
41,PhaseType.ID,TrialType.FBK,1,1,R1,False,,71,1,72,
42,PhaseType.ID,TrialType.ITI,1,1,R1,False,,72,1,73,
43,PhaseType.ID,TrialType.SHOW,1,2,L1,False,,73,2,75,L
44,PhaseType.ID,TrialType.FBK,1,2,L1,False,,75,1,76,
45,PhaseType.ID,TrialType.ITI,1,2,L1,False,,76,2,78,
46,PhaseType.ID,TrialType.SHOW,1,3,L0,False,,78,2,80,L
47,PhaseType.ID,TrialType.FBK,1,3,L0,False,,80,1,81,
48,PhaseType.ID,TrialType.ITI,1,3,L0,False,,81,1,82,
49,PhaseType.ID,TrialType.SHOW,1,4,R2,False,,82,2,84,R
50,PhaseType.ID,TrialType.FBK,1,4,R2,False,,84,1,85,
51,PhaseType.ID,TrialType.ITI,1,4,R2,False,,85,1,86,
52,PhaseType.ID,TrialType.SHOW,1,5,R0,False,,86,2,88,R
53,PhaseType.ID,TrialType.FBK,1,5,R0,False,,88,1,89,
54,PhaseType.ID,TrialType.ITI,1,5,R0,False,,89,5,94,
55,PhaseType.ID,TrialType.SHOW,1,6,L2,False,,94,2,96,L
56,PhaseType.ID,TrialType.FBK,1,6,L2,False,,96,1,97,
57,PhaseType.ID,TrialType.ITI,1,6,L2,False,,97,1,98,
58,PhaseType.ID,TrialType.SHOW,1,7,L1,False,,98,2,100,L
59,PhaseType.ID,TrialType.FBK,1,7,L1,False,,100,1,101,
60,PhaseType.ID,TrialType.ITI,1,7,L1,False,,101,2,103,
61,PhaseType.ID,TrialType.SHOW,1,8,R1,False,,103,2,105,R
