,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.ID,TrialType.SHOW,1,0,R2,False,,3,2,5,R
1,PhaseType.ID,TrialType.FBK,1,0,R2,False,,5,2,7,
2,PhaseType.ID,TrialType.ITI,1,0,R2,False,,7,5,12,
3,PhaseType.ID,TrialType.SHOW,1,1,L1,False,,12,2,14,L
4,PhaseType.ID,TrialType.FBK,1,1,L1,False,,14,2,16,
5,PhaseType.ID,TrialType.ITI,1,1,L1,False,,16,1,17,
6,PhaseType.ID,TrialType.SHOW,1,2,R0,False,,17,2,19,R
7,PhaseType.ID,TrialType.FBK,1,2,R0,False,,19,2,21,
8,PhaseType.ID,TrialType.ITI,1,2,R0,False,,21,2,23,
9,PhaseType.ID,TrialType.SHOW,1,3,L0,False,,23,2,25,L
10,PhaseType.ID,TrialType.FBK,1,3,L0,False,,25,2,27,
11,PhaseType.ID,TrialType.ITI,1,3,L0,False,,27,1,28,
12,PhaseType.ID,TrialType.SHOW,1,4,L1,False,,28,2,30,L
13,PhaseType.ID,TrialType.FBK,1,4,L1,False,,30,2,32,
14,PhaseType.ID,TrialType.ITI,1,4,L1,False,,32,1,33,
15,PhaseType.ID,TrialType.SHOW,1,5,R1,False,,33,2,35,R
16,PhaseType.ID,TrialType.FBK,1,5,R1,False,,35,2,37,
17,PhaseType.ID,TrialType.ITI,1,5,R1,False,,37,2,39,
18,PhaseType.ID,TrialType.SHOW,1,6,L2,False,,39,2,41,L
19,PhaseType.ID,TrialType.FBK,1,6,L2,False,,41,2,43,
20,PhaseType.ID,TrialType.ITI,1,6,L2,False,,43,2,45,
21,PhaseType.ID,TrialType.SHOW,1,7,R0,False,,45,2,47,R
22,PhaseType.ID,TrialType.FBK,1,7,R0,False,,47,2,49,
23,PhaseType.ID,TrialType.ITI,1,7,R0,False,,49,1,50,
24,PhaseType.ID,TrialType.SHOW,1,8,L2,False,,50,2,52,L
25,PhaseType.ID,TrialType.FBK,1,8,L2,False,,52,2,54,
26,PhaseType.ID,TrialType.ITI,1,8,L2,False,,54,2,56,
27,PhaseType.ID,TrialType.SHOW,1,9,L0,False,,56,2,58,L
