,phase,ttype,blocknum,trial,LR1,deval,LR2,onset,dur,end,cor_side
0,PhaseType.ID,TrialType.SHOW,1,0,R2,False,,3,2,5,R
1,PhaseType.ID,TrialType.FBK,1,0,R2,False,,5,2,7,
2,PhaseType.ID,TrialType.ITI,1,0,R2,False,,7,2,9,
3,PhaseType.ID,TrialType.SHOW,1,1,R1,False,,9,2,11,R
4,PhaseType.ID,TrialType.FBK,1,1,R1,False,,11,2,13,
5,PhaseType.ID,TrialType.ITI,1,1,R1,False,,13,1,14,
6,PhaseType.ID,TrialType.SHOW,1,2,L2,False,,14,2,16,L
7,PhaseType.ID,TrialType.FBK,1,2,L2,False,,16,2,18,
8,PhaseType.ID,TrialType.ITI,1,2,L2,False,,18,5,23,
9,PhaseType.ID,TrialType.SHOW,1,3,L1,False,,23,2,25,L
10,PhaseType.ID,TrialType.FBK,1,3,L1,False,,25,2,27,
11,PhaseType.ID,TrialType.ITI,1,3,L1,False,,27,5,32,
12,PhaseType.ID,TrialType.SHOW,1,4,L0,False,,32,2,34,L
13,PhaseType.ID,TrialType.FBK,1,4,L0,False,,34,2,36,
14,PhaseType.ID,TrialType.ITI,1,4,L0,False,,36,1,37,
15,PhaseType.ID,TrialType.SHOW,1,5,R1,False,,37,2,39,R
16,PhaseType.ID,TrialType.FBK,1,5,R1,False,,39,2,41,
17,PhaseType.ID,TrialType.ITI,1,5,R1,False,,41,2,43,
18,PhaseType.ID,TrialType.SHOW,1,6,L0,False,,43,2,45,L
19,PhaseType.ID,TrialType.FBK,1,6,L0,False,,45,2,47,
20,PhaseType.ID,TrialType.ITI,1,6,L0,False,,47,2,49,
21,PhaseType.ID,TrialType.SHOW,1,7,L1,False,,49,2,51,L
22,PhaseType.ID,TrialType.FBK,1,7,L1,False,,51,2,53,
23,PhaseType.ID,TrialType.ITI,1,7,L1,False,,53,1,54,
24,PhaseType.ID,TrialType.SHOW,1,8,L2,False,,54,2,56,L
25,PhaseType.ID,TrialType.FBK,1,8,L2,False,,56,2,58,
26,PhaseType.ID,TrialType.ITI,1,8,L2,False,,58,1,59,
27,PhaseType.ID,TrialType.SHOW,1,9,R0,False,,59,2,61,R
